Protein_A	Protein_B	BioPlex_293T	BioPlex_HCT116	BioID_2018_2021	Mentha_20210802	HIunion	HIPPIE	recY2H_human	OpenCell	Corum	RBP_both	RBP_IP	RBP_SEC	Support_count	Uniprot_A	Uniprot_B
COPB1	LARP7	0	0	0	0	0	1	0	0	0	0	0	0	1	P53618	Q4G0J3
DCTN1	LARP7	0	0	0	0	0	1	0	0	0	0	0	0	1	Q14203	Q4G0J3
DLD	LARP7	0	0	0	0	0	1	0	0	0	0	0	0	1	P09622	Q4G0J3
DYNC1H1	LARP7	0	0	0	0	0	1	0	0	0	0	0	0	1	Q14204	Q4G0J3
DYNC1I2	LARP7	0	0	0	0	0	1	0	0	0	0	0	0	1	Q13409	Q4G0J3
EIF3A	LARP7	0	0	0	0	0	1	0	0	0	0	0	0	1	Q14152	Q4G0J3
FUS	LARP7	0	0	0	0	0	1	0	0	0	0	0	0	1	P35637	Q4G0J3
LARP7	PPP2CA	0	0	0	0	0	1	0	0	0	0	0	0	1	Q4G0J3	P67775
LARP7	PSMA3	0	0	0	0	0	1	0	0	0	0	0	0	1	Q4G0J3	P25788
LARP7	RANBP9	0	0	0	0	0	1	0	0	0	0	0	0	1	Q4G0J3	Q96S59
LARP7	RPL23	0	0	0	0	0	1	0	0	0	0	0	0	1	Q4G0J3	P62829
LARP7	RPL23A	1	1	0	0	0	1	0	0	0	0	0	0	3	Q4G0J3	P62750
LARP7	RUVBL2	0	0	0	0	0	1	0	0	0	0	0	0	1	Q4G0J3	Q9Y230
LARP7	SMARCC1	0	0	0	0	0	1	0	0	0	0	0	0	1	Q4G0J3	Q92922
LARS	RPL23	0	0	0	0	0	0	0	0	0	0	0	1	1	Q9P2J5	P62829
LARS	RPL23A	0	0	0	0	0	0	0	0	0	0	0	1	1	Q9P2J5	P62750
LARS	RUVBL2	0	0	0	0	0	1	0	0	0	0	0	0	1	Q9P2J5	Q9Y230
LASP1	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	Q14847	P25788
LBR	RPL23A	0	0	0	0	0	0	0	0	0	0	0	1	1	Q14739	P62750
LETM1	PSMA3	0	0	0	1	1	1	0	0	0	0	0	0	3	O95202	P25788
COPB1	LLGL1	0	0	0	1	0	1	0	0	0	0	0	0	2	P53618	Q15334
LLGL1	RANBP9	0	0	0	1	0	1	0	0	0	0	0	0	2	Q15334	Q96S59
LLPH	RPL23A	0	0	0	0	0	0	0	0	0	0	0	1	1	Q9BRT6	P62750
LMNA	MCM2	0	0	0	1	0	1	0	0	1	0	0	0	3	P02545	P49736
LMNA	RANBP9	0	0	0	0	0	1	0	0	0	0	0	0	1	P02545	Q96S59
LMNB1	MCM2	0	0	0	1	0	1	0	0	1	0	0	0	3	P20700	P49736
LMNB1	SMARCC1	0	0	0	0	0	0	0	0	1	0	0	0	1	P20700	Q92922
LONP1	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P36776	P25788
LRCH3	RUVBL2	0	0	0	0	0	0	0	0	0	0	0	1	1	Q96II8	Q9Y230
EXOSC2	LRRC47	0	0	0	1	0	1	0	0	0	0	0	0	2	Q13868	Q8N1G4
LRRC59	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q96AG4	P49736
DYNC1H1	LRRK2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q14204	Q5S007
LRRK2	RPL23	0	0	0	1	0	1	0	0	0	0	0	0	2	Q5S007	P62829
LRRK2	RPL23A	0	0	0	1	0	1	0	0	0	0	0	0	2	Q5S007	P62750
LRRK2	RUVBL2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q5S007	Q9Y230
LSM3	RPL23A	0	0	0	0	0	0	0	0	0	0	0	1	1	P62310	P62750
LSS	RPL23	1	0	0	0	0	0	0	0	0	0	0	0	1	P48449	P62829
LTV1	RPL23A	0	0	0	0	0	0	0	0	0	0	0	1	1	Q96GA3	P62750
DLD	LUC7L2	0	0	0	0	0	0	1	0	0	0	0	0	1	P09622	Q9Y383
FUS	LUC7L3	0	0	0	0	0	0	0	0	1	0	0	0	1	P35637	O95232
LUC7L3	RUVBL2	0	0	0	0	0	0	0	0	1	0	0	0	1	O95232	Q9Y230
LUC7L3	SMARCC1	0	0	0	0	0	0	0	0	1	0	0	0	1	O95232	Q92922
FUS	LYAR	0	0	0	1	0	1	0	0	0	0	0	0	2	P35637	Q9NX58
LYAR	RPL23	0	0	0	0	0	0	0	0	1	0	0	1	2	Q9NX58	P62829
LYAR	RPL23A	0	0	0	1	0	1	0	0	1	0	0	1	4	Q9NX58	P62750
LYZ	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P61626	P49736
ANAPC5	MAD2L1	1	0	0	0	0	0	0	0	0	0	0	0	1	Q9UJX4	Q13257
MAEA	RANBP9	0	0	0	1	0	1	0	1	1	0	0	0	4	Q7L5Y9	Q96S59
MAGED2	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q9UNF1	P49736
MAGOH	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P61326	P49736
MAGOHB	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q96A72	P49736
MAP1B	RPL23A	0	0	0	0	0	0	0	0	0	0	0	1	1	P46821	P62750
MAPK1	PPP2CA	0	0	0	1	0	1	0	0	0	0	0	0	2	P28482	P67775
MAPK14	RPL23	0	0	0	0	0	1	0	0	0	0	0	0	1	Q16539	P62829
MAPK14	RPL23A	0	0	0	0	0	1	0	0	0	0	0	0	1	Q16539	P62750
MAPK3	PPP2CA	0	0	0	1	0	1	0	0	0	0	0	0	2	P27361	P67775
DYNC1H1	MAPRE1	0	0	0	1	0	1	0	1	0	0	0	0	3	Q14204	Q15691
DYNC1I2	MAPRE1	0	0	0	1	0	1	0	1	0	0	0	0	3	Q13409	Q15691
EIF3A	MAPRE1	0	0	0	0	0	0	0	1	0	0	0	0	1	Q14152	Q15691
MARS	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P56192	P49736
MARS	RPL23	0	0	0	0	0	0	0	0	0	0	0	1	1	P56192	P62829
MARS	RPL23A	0	0	0	0	0	0	0	0	0	0	0	1	1	P56192	P62750
MAT2B	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q9NZL9	P49736
MAX	PPP2CA	0	0	0	0	0	1	0	0	0	0	0	0	1	P61244	P67775
MAX	RUVBL2	0	0	0	0	0	1	0	1	0	0	0	0	2	P61244	Q9Y230
MBD3	SMARCC1	0	0	0	0	0	0	0	0	1	0	0	0	1	O95983	Q92922
MCCC2	RPL23A	0	0	0	0	0	0	0	0	0	0	0	1	1	Q9HCC0	P62750
ACP1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P24666	P49736
ACSL3	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	O95573	P49736
ACTBL2	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	Q562R1	P49736
ACTG1	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P63261	P49736
ACTN1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P12814	P49736
ACTN4	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	O43707	P49736
ADSL	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P30566	P49736
AGPS	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	O00116	P49736
AHCY	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P23526	P49736
ALDOA	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P04075	P49736
ANXA1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P04083	P49736
AP2A1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	O95782	P49736
AP2A2	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	O94973	P49736
APOBEC3C	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	Q9NRW3	P49736
APP	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P05067	P49736
ARCN1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P48444	P49736
ARF4	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P18085	P49736
ATP5A1	MCM2	0	0	0	1	0	0	0	0	0	0	0	0	1	P25705	P49736
ATP5B	MCM2	0	0	0	1	0	0	0	0	0	0	0	0	1	P06576	P49736
ATP5F1	MCM2	0	0	0	1	0	0	0	0	0	0	0	0	1	P24539	P49736
ATP5O	MCM2	0	0	0	1	0	0	0	0	0	0	0	0	1	P48047	P49736
BAG2	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	O95816	P49736
BOLA2	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	Q9H3K6	P49736
BUB3	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	O43684	P49736
CAD	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P27708	P49736
CALR	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P27797	P49736
CALU	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	O43852	P49736
CAPN1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P07384	P49736
CAPZA1	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P52907	P49736
CAPZA2	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P47755	P49736
CAT	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P04040	P49736
CCT2	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P78371	P49736
CCT3	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P49368	P49736
CCT4	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P50991	P49736
CCT5	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P48643	P49736
CCT6A	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P40227	P49736
CCT8	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P50990	P49736
CFL1	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P23528	P49736
CHAF1B	MCM2	0	0	0	0	0	0	0	0	1	0	0	0	1	Q13112	P49736
CLPX	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	O76031	P49736
CNP	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P09543	P49736
CPNE3	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	O75131	P49736
CPOX	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P36551	P49736
CRKL	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P46109	P49736
CS	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	O75390	P49736
CSK	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P41240	P49736
CSRP2	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	Q16527	P49736
CSTB	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P04080	P49736
CTNNA1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P35221	P49736
CTNNA2	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P26232	P49736
CTNNB1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P35222	P49736
CTNND1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	O60716	P49736
CTPS1	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P17812	P49736
DARS	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P14868	P49736
DDOST	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P39656	P49736
DDX17	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	Q92841	P49736
DDX5	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P17844	P49736
DDX6	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P26196	P49736
DHX15	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	O43143	P49736
DMD	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P11532	P49736
DNAJA1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P31689	P49736
DNAJA2	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	O60884	P49736
DPM1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	O60762	P49736
DSP	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P15924	P49736
DSTN	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P60981	P49736
DUT	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P33316	P49736
EEF1A2	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	Q05639	P49736
EEF1B2	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P24534	P49736
EEF1D	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P29692	P49736
EEF1E1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	O43324	P49736
EEF1G	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P26641	P49736
EEF2	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P13639	P49736
EHD4	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	Q9H223	P49736
EIF2AK2	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P19525	P49736
EIF3D	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	O15371	P49736
EIF3F	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	O00303	P49736
ENO1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P06733	P49736
ERP44	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	Q9BS26	P49736
EZR	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P15311	P49736
FARSA	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	Q9Y285	P49736
FASN	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P49327	P49736
FBL	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P22087	P49736
FLNA	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P21333	P49736
FLNB	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	O75369	P49736
FN3KRP	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	Q9HA64	P49736
FUS	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P35637	P49736
G6PD	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P11413	P49736
GAPDH	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P04406	P49736
GART	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P22102	P49736
GLS	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	O94925	P49736
GLUL	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P15104	P49736
GSTP1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P09211	P49736
H3F3A	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P84243	P49736
HADHA	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P40939	P49736
HARS	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P12081	P49736
HDAC2	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	Q92769	P49736
HIST1H1C	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P16403	P49736
HIST1H1E	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P10412	P49736
HIST2H3PS2	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	Q5TEC6	P49736
HNRNPA2B1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P22626	P49736
HNRNPC	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P07910	P49736
HNRNPH1	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P31943	P49736
HNRNPK	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P61978	P49736
HNRNPL	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P14866	P49736
HNRNPR	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	O43390	P49736
HPRT1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P00492	P49736
HSP90AA1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P07900	P49736
HSP90AB2P	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	Q58FF8	P49736
HSP90B1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P14625	P49736
HSPA5	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P11021	P49736
HSPA6	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P17066	P49736
HSPA8	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P11142	P49736
HSPA9	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P38646	P49736
HSPB1	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P04792	P49736
HSPD1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P10809	P49736
IGHG1	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P01857	P49736
IMPDH2	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P12268	P49736
IPO7	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	O95373	P49736
IQGAP1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P46940	P49736
ISOC2	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	Q96AB3	P49736
JUP	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P14923	P49736
KEAP1	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	Q14145	P49736
KPNA6	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	O60684	P49736
KRT6B	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P04259	P49736
LANCL1	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	O43813	P49736
LDHA	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P00338	P49736
LDHB	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P07195	P49736
LGALS1	MCM2	0	0	0	0	0	1	0	0	0	0	0	0	1	P09382	P49736
LRPPRC	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P42704	P49736
MAPK1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P28482	P49736
MAPK3	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P27361	P49736
MAT2A	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P31153	P49736
MCM2	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P49736
MCM2	MCM3	1	0	0	1	0	1	0	0	1	1	0	0	5	P49736	P25205
MCM2	MCM4	1	1	0	1	0	1	0	0	1	1	0	0	6	P49736	P33991
MCM2	MCM5	0	0	0	1	0	1	0	0	1	1	0	0	4	P49736	P33992
MCM2	MCM6	1	1	0	1	1	1	0	0	1	1	0	0	7	P49736	Q14566
MCM2	MCM7	1	1	0	1	0	1	0	0	1	1	0	0	6	P49736	P33993
MCM2	MCMBP	1	0	0	1	0	1	0	0	0	0	0	0	3	P49736	Q9BTE3
MCM2	ME2	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P23368
MCM2	MGST3	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	O14880
MCM2	MIF	0	0	0	0	0	1	0	1	0	0	0	0	2	P49736	P14174
MCM2	MKI67	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P46013
MCM2	MLEC	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q14165
MCM2	MMS19	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q96T76
MCM2	MOGS	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q13724
MCM2	MRPL49	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q13405
MCM2	MSN	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P26038
MCM2	MTAP	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q13126
MCM2	MTCH2	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q9Y6C9
MCM2	MTHFD1	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P11586
MCM2	MTPN	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P58546
MCM2	MYH14	0	0	0	0	0	1	0	0	0	0	0	0	1	P49736	Q7Z406
MCM2	MYH9	0	0	0	0	0	1	0	0	0	0	0	0	1	P49736	P35579
MCM2	MYL12A	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P19105
MCM2	MYL6	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P60660
MCM2	NACA	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	E9PAV3
MCM2	NAP1L1	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P55209
MCM2	NARS	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	O43776
MCM2	NCL	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P19338
MCM2	NCLN	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q969V3
MCM2	NCOA5	0	0	0	0	0	0	0	0	0	0	1	0	1	P49736	Q9HCD5
MCM2	NDUFS1	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P28331
MCM2	NEFM	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P07197
MCM2	NME1	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P15531
MCM2	NMT1	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P30419
MCM2	NOLC1	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q14978
MCM2	NOM1	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q5C9Z4
MCM2	NOSIP	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q9Y314
MCM2	NPLOC4	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q8TAT6
MCM2	NPM1	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P06748
MCM2	NPM3	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	O75607
MCM2	NT5DC2	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q9H857
MCM2	NUDT16L1	0	0	0	0	0	1	0	0	0	0	0	0	1	P49736	Q9BRJ7
MCM2	NUP62	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P37198
MCM2	OPA1	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	O60313
MCM2	ORC5	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	O43913
MCM2	P4HB	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P07237
MCM2	PA2G4	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q9UQ80
MCM2	PABPC1	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P11940
MCM2	PABPC3	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q9H361
MCM2	PABPC4	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q13310
MCM2	PAICS	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P22234
MCM2	PARK7	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q99497
MCM2	PCBP1	0	0	0	0	0	1	0	0	0	0	0	0	1	P49736	Q15365
MCM2	PCBP2	0	0	0	0	0	1	0	0	0	0	0	0	1	P49736	Q15366
MCM2	PCMT1	0	0	0	0	0	1	0	0	0	0	0	0	1	P49736	P22061
MCM2	PDCD6	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	O75340
MCM2	PDIA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P30101
MCM2	PDIA6	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q15084
MCM2	PFDN2	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q9UHV9
MCM2	PFKP	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q01813
MCM2	PFN1	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P07737
MCM2	PFN2	0	0	0	0	0	1	0	0	0	0	0	0	1	P49736	P35080
MCM2	PGK1	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P00558
MCM2	PHB2	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q99623
MCM2	PHF5A	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q7RTV0
MCM2	PHGDH	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	O43175
MCM2	PICALM	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q13492
MCM2	PIP	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P12273
MCM2	PKM	0	0	0	0	0	1	0	0	0	0	0	0	1	P49736	P14618
MCM2	PLEC	0	0	0	0	0	1	0	0	0	0	0	0	1	P49736	Q15149
MCM2	PNP	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P00491
MCM2	POLDIP2	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q9Y2S7
MCM2	POLR2A	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P24928
MCM2	PPIA	0	0	0	0	0	1	0	0	0	0	0	0	1	P49736	P62937
MCM2	PPIB	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P23284
MCM2	PPP2R1A	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P30153
MCM2	PPP2R2A	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P63151
MCM2	PRDX1	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q06830
MCM2	PRDX2	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P32119
MCM2	PRDX3	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P30048
MCM2	PRMT1	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q99873
MCM2	PROSC	0	0	0	1	0	0	0	0	0	0	0	0	1	P49736	O94903
MCM2	PRSS3	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P35030
MCM2	PSMB1	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P20618
MCM2	PSMB2	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P49721
MCM2	PSMB3	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P49720
MCM2	PSMB5	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P28074
MCM2	PSMB6	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P28072
MCM2	PSMD2	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q13200
MCM2	PSMD3	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	O43242
MCM2	PSME1	0	0	0	0	0	1	0	0	0	0	0	0	1	P49736	Q06323
MCM2	PSME2	0	0	0	0	0	1	0	0	0	0	0	0	1	P49736	Q9UL46
MCM2	PTBP1	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P26599
MCM2	PTCD1	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	O75127
MCM2	PTGES3	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q15185
MCM2	PUF60	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q9UHX1
MCM2	PYGB	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P11216
MCM2	PYGL	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P06737
MCM2	QARS	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P47897
MCM2	RAB21	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q9UL25
MCM2	RANBP2	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P49792
MCM2	RARS	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P54136
MCM2	RBBP4	1	0	0	0	0	0	0	0	1	0	0	0	2	P49736	Q09028
MCM2	RBM14	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q96PK6
