	Gene names	Protein IDs	LFQ intensity 1	LFQ intensity 2	LFQ intensity 3	LFQ intensity 4	LFQ intensity 5	LFQ intensity 6	LFQ intensity 7	LFQ intensity 8	LFQ intensity 9	LFQ intensity 10	LFQ intensity 11	LFQ intensity 12	LFQ intensity 13	LFQ intensity 14	LFQ intensity 15
989	CHD4;CHD5	Q14839;Q8TDI0	10813000.0	17032000.0	0.0	0.0	0.0	15946000.0	0.0	0.0	0.0	0.0	0.0	0.0	13972000.0	18249000.0	0.0
990	ZNF638	Q14966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
991	KPNB1	Q14974	47422000.0	100170000.0	66892000.0	59811000.0	0.0	107240000.0	0.0	67372000.0	55791000.0	44886000.0	0.0	48702000.0	0.0	44413000.0	0.0
992	NOLC1	Q14978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993	NUMA1	Q14980	10949000.0	0.0	12078000.0	0.0	10393000.0	0.0	11215000.0	0.0	0.0	0.0	0.0	12684000.0	11273000.0	13773000.0	10288000.0
994	WTAP	Q15007	0.0	0.0	0.0	0.0	30931000.0	0.0	31813000.0	0.0	0.0	0.0	0.0	23094000.0	22916000.0	0.0	0.0
995	PSMD6	Q15008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
996	MORF4L2	Q15014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
997	SEPT2	Q15019	0.0	4336800000.0	0.0	7940899999.999998	0.0	5925599999.999999	1047900.0	0.0	0.0	6588600.0	14679000000.0	2422500000.0	30255000.0	887030.0	244980.0
998	SART3	Q15020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
999	NCAPD2	Q15021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000	EXOSC7	Q15024	157650000.0	82437000.0	0.0	74663000.0	24809000.0	0.0	85728000.0	0.0	152240000.0	0.0	0.0	86085000.0	110140000.0	103090000.0	60009000.0
1001	EFTUD2	Q15029	41251000.0	67848000.0	45722000.0	19581000.0	45134000.0	49761000.0	38081000.0	37823000.0	17661000.0	47434000.0	25697000.0	50230000.0	55283000.0	59950000.0	14465000.0
1002	R3HDM1	Q15032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1003	RRS1	Q15050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1004	POLD3	Q15054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1005	EIF4H	Q15056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1006	OXA1L	Q15070	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1007	PDIA6	Q15084	25992000.0	47621000.0	26017000.0	22066000.0	0.0	58353000.0	0.0	25627000.0	29870000.0	22499000.0	39500000.0	0.0	0.0	14802000.0	0.0
1008	PAFAH1B3	Q15102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1009	PDK3	Q15120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1010	PLEC	Q15149	10010000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49560000.0	12870000.0	0.0	0.0	14895000.0	11463000.0	0.0
1011	PCM1	Q15154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1012	PPA1	Q15181	12480000.0	32927000.0	20234000.0	0.0	0.0	64221000.0	0.0	15941000.0	0.0	12974000.0	0.0	0.0	0.0	0.0	0.0
1013	PTGES3	Q15185	13249000.0	38472000.0	0.0	23817000.0	0.0	37245000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1014	NONO	Q15233	111660000.0	154560000.0	404760000.0	71452000.0	649030000.0	130760000.0	662170000.0	95771000.0	40021000.0	158340000.0	23538000.0	312550000.0	239470000.0	178400000.0	103530000.0
1015	PWP2	Q15269	17680000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14296000.0	0.0	0.0	0.0
1016	RNPS1	Q15287	40994000.0	15705000.0	52345000.0	0.0	72024000.0	32646000.0	82336000.0	0.0	0.0	15786000.0	0.0	70579000.0	55707000.0	35140000.0	20293000.0
1017	PCBP1	Q15365	82823000.0	87083000.0	86397000.0	84674000.0	75100000.0	118190000.0	72990000.0	87669000.0	0.0	67987000.0	89181000.0	75796000.0	80699000.0	90404000.0	63346000.0
1018	PCBP2	Q15366	80594000.0	120240000.0	134630000.0	131590000.0	94213000.0	161510000.0	95281000.0	123410000.0	109460000.0	101530000.0	119870000.0	86917000.0	99383000.0	84891000.0	81476000.0
1019	TCEB1	Q15369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1020	DHCR24	Q15392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1021	SF3B3	Q15393	43803000.0	50595000.0	31338000.0	25308000.0	46059000.0	44728000.0	28468000.0	36560000.0	17724000.0	35147000.0	42336000.0	44547000.0	48924000.0	48164000.0	42656000.0
1022	CNN3	Q15417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1023	SAFB	Q15424	0.0	15743000.0	0.0	0.0	37847000.0	0.0	23266000.0	20612000.0	0.0	20239000.0	0.0	35353000.0	32559000.0	14933000.0	29048000.0
1024	SEC23A;SEC23B	Q15436;Q15437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1025	SF3A1	Q15459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1026	TERF2	Q15554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1027	TARBP2	Q15633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1028	SF1	Q15637	0.0	0.0	0.0	0.0	25579000.0	0.0	0.0	0.0	0.0	24358000.0	0.0	0.0	0.0	0.0	0.0
1029	TRIP13	Q15645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1030	TRIP4	Q15650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1031	ELAVL1	Q15717;Q12926;P26378	62420000.0	37286000.0	51043000.0	0.0	91219000.0	38203000.0	63149000.0	81739000.0	12658000.0	93464000.0	0.0	83117000.0	96630000.0	58628000.0	134220000.0
1032	SLC1A5	Q15758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1033	NEDD8	Q15843	0.0	30041000.0	0.0	0.0	0.0	42259000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1034	VPS72	Q15906	0.0	23109000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17022000.0	0.0	0.0	0.0	0.0	0.0
1035	SEPT7	Q16181	0.0	3531899999.999999	0.0	7187399999.999998	0.0	4670600000.0	0.0	0.0	0.0	9196200.0	11297000000.0	1478499999.9999998	29558000.0	0.0	0.0
1036	INA	Q16352	16744000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57802000.0	26243000.0	0.0	0.0	25447000.0	29153000.0	0.0
1037	MRPL23	Q16540	0.0	0.0	36292000.0	0.0	0.0	0.0	32481000.0	0.0	0.0	0.0	0.0	35973000.0	31861000.0	18227000.0	18439000.0
1038	CDC37	Q16543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1039	DPYSL2	Q16555;Q14195	0.0	0.0	0.0	134870000.0	0.0	213740000.0	0.0	338440000.0	0.0	0.0	0.0	0.0	202280000.0	59397000.0	0.0
1040	RBBP7	Q16576	42680000.0	38678000.0	22383000.0	0.0	0.0	49326000.0	31463000.0	0.0	0.0	30155000.0	0.0	0.0	0.0	67919000.0	0.0
1041	SRSF7	Q16629	138350000.0	144150000.0	106220000.0	0.0	263440000.0	67410000.0	206020000.0	53022000.0	0.0	94596000.0	0.0	232690000.0	209070000.0	99675000.0	85255000.0
1042	CPSF6	Q16630	14100000.0	6055200.0	111210000.0	0.0	117800000.0	0.0	117120000.0	9528200.0	8704000.0	12770000.0	0.0	116350000.0	102580000.0	10038000.0	9512000.0
1043	SMN1	Q16637	0.0	0.0	16374000.0	0.0	24632000.0	0.0	16900000.0	0.0	0.0	0.0	0.0	20529000.0	18310000.0	0.0	0.0
1044	DBN1	Q16643	16583000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49188000.0	0.0	0.0	0.0	0.0	0.0	0.0
1045	FSCN1	Q16658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1046	NDUFA5	Q16718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1047	HIST2H2AC;HIST2H2AA3	Q16777;Q6FI13	361580000.0	185450000.0	173710000.0	91292000.0	249700000.0	254520000.0	185020000.0	250590000.0	297610000.0	270950000.0	164630000.0	250340000.0	430080000.0	645540000.0	442080000.0
1048	NDUFA9	Q16795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1049	HADH	Q16836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050	CYP51A1	Q16850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1051	IMMT	Q16891	0.0	22343000.0	30890000.0	54813000.0	0.0	29820000.0	0.0	40024000.0	30244000.0	0.0	0.0	0.0	23509000.0	0.0	0.0
1052	CPEB2;CPEB3;CPEB4	Q7Z5Q1;Q8NE35;Q17RY0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1053	KNOP1	Q1ED39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1054	HNRNPUL2	Q1KMD3	11198000.0	0.0	10985000.0	0.0	12459000.0	8559000.0	19528000.0	18546000.0	0.0	14997000.0	0.0	14768000.0	12953000.0	0.0	18753000.0
1055	KIF7	Q2M1P5;Q86VH2;O75037;Q7Z4S6	46799000.0	11510000.0	0.0	0.0	0.0	6096200.0	0.0	4763600.0	0.0	0.0	0.0	8229400.0	0.0	0.0	10103000.0
1056	TSR1	Q2NL82	59127000.0	23689000.0	29387000.0	0.0	37986000.0	38059000.0	29545000.0	38218000.0	30196000.0	36431000.0	19946000.0	33521000.0	36734000.0	67162000.0	60461000.0
1057	SMU1	Q2TAY7	18603000.0	0.0	0.0	0.0	28372000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1058	LSM12	Q3MHD2	0.0	0.0	67345000.0	0.0	85553000.0	0.0	80829000.0	62954000.0	0.0	87352000.0	0.0	57718000.0	0.0	0.0	0.0
1059	TUBB8	Q3ZCM7	0.0	59814000.0	111730000.0	0.0	0.0	112960000.0	63829000.0	78316000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1060	TIMM50	Q3ZCQ8	13985000.0	15759000.0	13555000.0	0.0	0.0	15677000.0	11327000.0	16689000.0	0.0	0.0	0.0	0.0	0.0	14072000.0	0.0
1061	GLYR1	Q49A26	24388000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16306000.0	0.0	0.0	16301000.0	28733000.0	21722000.0
1062	LARP7	Q4G0J3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1063	ARID4B	Q4LE39	43844000.0	0.0	0.0	0.0	0.0	32178000.0	16406000.0	0.0	0.0	0.0	0.0	0.0	0.0	60135000.0	0.0
1064	MRPL51	Q4U2R6	0.0	0.0	0.0	0.0	36979000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27612000.0	0.0	0.0
1065	BCL7A;BCL7B	Q4VC05;Q9BQE9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1066	AMOT	Q4VCS5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1067	PAN2	Q504Q3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1068	FAM98B	Q52LJ0	284170000.0	0.0	0.0	0.0	0.0	293060000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1069	CEP55	Q53EZ4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1070	C17orf85	Q53F19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1071	HSD17B12	Q53GQ0	13402000.0	0.0	36213000.0	85865000.0	0.0	26522000.0	32399000.0	49273000.0	0.0	26119000.0	0.0	0.0	0.0	12692000.0	0.0
1072	AGK	Q53H12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1073	PYCRL	Q53H96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1074	CCDC92	Q53HC0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68838000.0	162130000.0	0.0	0.0	42516000.0	18301000.0	0.0	51816000.0
1075	ACTBL2	Q562R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1076	HSP90AB2P	Q58FF8	29879000.0	81111000.0	24099000.0	35504000.0	0.0	84555000.0	0.0	32266000.0	0.0	0.0	65002000.0	33802000.0	23207000.0	14941000.0	0.0
1077	FAM133B;FAM133A	Q5BKY9;Q8N9E0	14734000.0	0.0	24094000.0	0.0	0.0	19985000.0	30411000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1078	ZNF326	Q5BKZ1	42350000.0	0.0	48992000.0	0.0	88567000.0	0.0	66524000.0	78903000.0	0.0	86249000.0	0.0	79550000.0	62465000.0	0.0	87538000.0
1079	PRRC2B	Q5JSZ5	0.0	110390000.0	0.0	44980000.0	0.0	0.0	0.0	0.0	88968000.0	25989000.0	0.0	0.0	0.0	0.0	29116000.0
1080	RRP12	Q5JTH9	25415000.0	0.0	0.0	0.0	0.0	22666000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24834000.0	24484000.0
1081	TOR1AIP1	Q5JTV8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1082	SPECC1	Q5M775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1083	BRMS1L	Q5PSV4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1084	EXOSC6	Q5RKV6	285290000.0	121100000.0	0.0	74718000.0	23255000.0	0.0	50565000.0	0.0	88962000.0	0.0	0.0	109010000.0	121230000.0	114950000.0	46234000.0
1085	HP1BP3	Q5SSJ5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13748000.0	12904000.0
1086	CEP170P1;CEP170	Q96L14;Q5SW79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1087	NHSL1	Q5SYE7	0.0	0.0	0.0	0.0	0.0	11040000.0	0.0	0.0	27667000.0	0.0	0.0	0.0	0.0	0.0	0.0
1088	CHCHD2;CHCHD2P9	Q9Y6H1;Q5T1J5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1089	ZC3H13	Q5T200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1090	GPATCH4	Q5T3I0	16507000.0	12955000.0	16273000.0	0.0	17061000.0	16291000.0	17118000.0	0.0	0.0	18838000.0	0.0	14799000.0	18694000.0	24884000.0	22434000.0
1091	UBAP2	Q5T6F2	0.0	0.0	0.0	0.0	13224000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10421000.0	0.0	0.0
1092	ATAD3B	Q5T9A4	80154000.0	73259000.0	78610000.0	48687000.0	81102000.0	82314000.0	70769000.0	75203000.0	70529000.0	72378000.0	36477000.0	70462000.0	74264000.0	83913000.0	63645000.0
1093	VPS13D	Q5THJ4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1094	MEX3C	Q5U5Q3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1095	RIF1	Q5UIP0	65967000.0	17749000.0	0.0	0.0	0.0	16240000.0	0.0	0.0	0.0	0.0	0.0	6028100.0	0.0	10008000.0	0.0
1096	GKAP1	Q5VSY0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1097	CDC42BPA	Q5VT25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1098	RPRD2	Q5VT52	0.0	98140000.0	1983400.0	0.0	0.0	3392700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1099	PRPF38B	Q5VTL8	0.0	23059000.0	21225000.0	21020000.0	27242000.0	19507000.0	24620000.0	17451000.0	0.0	0.0	0.0	0.0	28712000.0	0.0	18772000.0
1100	ZNF318	Q5VUA4	0.0	26183000.0	89036000.0	0.0	13042000.0	5493000.0	53355000.0	0.0	3221000.0	0.0	0.0	34205000.0	14945000.0	0.0	0.0
1101	CEP135	Q66GS9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1102	ARL6IP4	Q66PJ3	20199000.0	0.0	0.0	0.0	19394000.0	0.0	0.0	0.0	0.0	0.0	0.0	18929000.0	21696000.0	19730000.0	16142000.0
1103	ARID2	Q68CP9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1104	KIAA1429	Q69YN4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1105	SPECC1L	Q69YQ0	12433000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12747000.0	24394000.0	0.0
1106	RPL7L1	Q6DKI1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1107	THOC7	Q6I9Y2	0.0	0.0	0.0	0.0	42442000.0	0.0	33056000.0	0.0	0.0	0.0	0.0	40304000.0	34186000.0	0.0	0.0
1108	DHRS7B	Q6IAN0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1109	C5orf45	Q6NTE8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1110	SLC25A24	Q6NUK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1111	C3orf17	Q6NW34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1112	ZCCHC8	Q6NZY4	39332000.0	0.0	0.0	0.0	0.0	10316000.0	23613000.0	11194000.0	0.0	0.0	0.0	28298000.0	26573000.0	20060000.0	14404000.0
1113	RPUSD3	Q6P087	0.0	0.0	16810000.0	0.0	32229000.0	0.0	29266000.0	0.0	0.0	0.0	0.0	28655000.0	32728000.0	0.0	0.0
1114	DHX57	Q6P158	15839000.0	15645000.0	13289000.0	0.0	0.0	0.0	15620000.0	0.0	0.0	16651000.0	0.0	0.0	10871000.0	12921000.0	18823000.0
1115	CDC73	Q6P1J9	32712000.0	0.0	11110000.0	0.0	0.0	19620000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25518000.0	0.0
1116	MRPL14	Q6P1L8	28121000.0	36019000.0	34736000.0	37770000.0	39091000.0	28044000.0	40248000.0	34718000.0	45167000.0	30638000.0	55585000.0	33964000.0	47320000.0	30625000.0	36459000.0
1117	SLC27A4	Q6P1M0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1118	EDC4	Q6P2E9	202840000.0	158720000.0	30329000.0	0.0	112260000.0	35576000.0	37603000.0	56091000.0	0.0	35661000.0	0.0	41476000.0	40800000.0	20934000.0	28386000.0
1119	PRPF8	Q6P2Q9	14410000.0	26601000.0	20238000.0	0.0	18573000.0	13197000.0	22699000.0	0.0	0.0	15068000.0	0.0	20158000.0	16935000.0	15906000.0	0.0
1120	SFXN4	Q6P4A7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1121	RPL22L1	Q6P5R6	42508000.0	0.0	32603000.0	0.0	39556000.0	33874000.0	31292000.0	29819000.0	0.0	31915000.0	21156000.0	30476000.0	32067000.0	51679000.0	39276000.0
1122	ALKBH5	Q6P6C2	22558000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31148000.0	0.0	26968000.0	0.0
1123	CTR9	Q6PD62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1124	PSRC1	Q6PGN9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1125	ZC3H14	Q6PJT7	0.0	0.0	0.0	0.0	12909000.0	0.0	0.0	0.0	0.0	0.0	0.0	13666000.0	12540000.0	0.0	0.0
1126	CCDC137	Q6PK04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1127	LARP1	Q6PKG0	117260000.0	51462000.0	128420000.0	0.0	194410000.0	71474000.0	163330000.0	147090000.0	27709000.0	180820000.0	0.0	149660000.0	153110000.0	91502000.0	186710000.0
1128	SMARCD3	Q6STE5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1129	MTHFD1L	Q6UB35	0.0	0.0	11373000.0	14218000.0	0.0	21177000.0	0.0	20534000.0	0.0	0.0	0.0	0.0	0.0	9333100.0	0.0
1130	FIP1L1	Q6UN15	19221000.0	240940000.0	953260000.0	0.0	1600099999.9999998	13425000.0	1162900000.0	29928000.0	13157000.0	506460000.0	469810000.0	1393800000.0	1364900000.0	412420000.0	336040000.0
1131	WDR82	Q6UXN9	27684000.0	0.0	0.0	0.0	21601000.0	33008000.0	24368000.0	73849000.0	0.0	79068000.0	0.0	14909000.0	10011000.0	0.0	108240000.0
1132	DCHS2	Q6V1P9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1133	RANBP10	Q6VN20	0.0	0.0	18423000.0	0.0	39010000.0	0.0	0.0	0.0	0.0	33437000.0	17128000.0	0.0	0.0	0.0	0.0
1134	PACS1	Q6VY07	0.0	0.0	0.0	0.0	15208000.0	0.0	0.0	0.0	0.0	24692000.0	0.0	0.0	0.0	0.0	0.0
1135	MPRIP	Q6WCQ1	13988000.0	0.0	7785900.0	0.0	0.0	0.0	12865000.0	0.0	0.0	0.0	0.0	12667000.0	13532000.0	39940000.0	0.0
1136	GIGYF2	Q6Y7W6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1137	MEX3B	Q6ZN04	22812000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46593000.0	0.0	0.0	45501000.0	22352000.0	0.0
1138	SRCAP	Q6ZRS2	0.0	28194000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30851000.0	0.0	17819000.0	0.0	0.0	0.0
1139	LARP4	Q71RC2	26368000.0	0.0	29633000.0	0.0	35701000.0	23859000.0	42494000.0	24650000.0	0.0	56251000.0	0.0	27929000.0	26209000.0	29246000.0	31839000.0
1140	TUBA1A;TUBA3E	Q71U36;P0DPH8;P0DPH7;Q6PEY2	100280000.0	105250000.0	105170000.0	0.0	0.0	0.0	0.0	113600000.0	0.0	0.0	0.0	0.0	0.0	123250000.0	69462000.0
1141	CBLL1	Q75N03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1142	SND1	Q7KZF4	0.0	0.0	24249000.0	0.0	0.0	32763000.0	14562000.0	0.0	0.0	0.0	0.0	0.0	0.0	14269000.0	0.0
1143	MARK2	Q7KZI7;Q9P0L2;Q96L34	177850000.0	0.0	0.0	0.0	0.0	86073000.0	23902000.0	0.0	0.0	0.0	0.0	45928000.0	0.0	137720000.0	0.0
1144	DDX46	Q7L014	36929000.0	55293000.0	28176000.0	58674000.0	30814000.0	46177000.0	29949000.0	41746000.0	68998000.0	40268000.0	80726000.0	27770000.0	35976000.0	36716000.0	37179000.0
1145	TRMT10C	Q7L0Y3	22445000.0	0.0	0.0	0.0	19040000.0	0.0	0.0	0.0	0.0	0.0	0.0	26842000.0	0.0	0.0	23891000.0
1146	BZW1	Q7L1Q6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1147	DHX30	Q7L2E3	83100000.0	41724000.0	102530000.0	2163500.0	162300000.0	56499000.0	130420000.0	76483000.0	8652400.0	81719000.0	5152400.0	133740000.0	142240000.0	94415000.0	112080000.0
1148	EIF3M	Q7L2H7	0.0	401890000.0	10497000.0	329600000.0	0.0	13165000.0	5298100.0	0.0	253730000.0	147220000.0	0.0	7669400.0	0.0	0.0	40297000.0
1149	MEPCE	Q7L2J0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1150	RSRC2	Q7L4I2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
