PG.ProteinGroups	PG.Genes	PG.ProteinNames	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.NrOfPrecursorsIdentified	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.NrOfPrecursorsIdentified	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.NrOfPrecursorsIdentified	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.NrOfPrecursorsIdentified	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.NrOfPrecursorsIdentified	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.NrOfPrecursorsIdentified	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.NrOfPrecursorsIdentified	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.NrOfPrecursorsIdentified	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.NrOfPrecursorsIdentified	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.NrOfPrecursorsIdentified	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.NrOfPrecursorsIdentified	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.NrOfPrecursorsIdentified	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.NrOfPrecursorsIdentified	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.NrOfPrecursorsIdentified	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.NrOfPrecursorsIdentified	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.Quantity	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.Quantity	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.Quantity	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.Quantity	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.Quantity	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.Quantity	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.Quantity	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.Quantity	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.Quantity	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.Quantity	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.Quantity	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.Quantity	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.Quantity	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.Quantity	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.Quantity	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.IBAQ	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.IBAQ	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.IBAQ	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.IBAQ	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.IBAQ	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.IBAQ	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.IBAQ	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.IBAQ	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.IBAQ	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.IBAQ	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.IBAQ	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.IBAQ	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.IBAQ	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.IBAQ	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.IBAQ
P36533	MRPL39	RM39_YEAST	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	32367.166015625	96508.890625	41185.48046875	48336.875	90029.5703125	45541.8515625	87656.6953125	77619.6171875	57169.73828125	98570.703125	79037.453125	71232.9609375	85953.328125	47539.5390625	72912.90625	13693.8	98086.7	47909.8	46193.4	90574.9	47142.9	91041	75340.9	56148.5	97346.4	33438.8	72912.9	90925.8	45374.5	75151.2
P36534	MRPL40	RM40_YEAST	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	33409.25	56299.5625	35426.30078125	55141.8125	62989.6953125	48334.47265625	36317.34765625	50598.6484375	43977.35546875	57835.22265625	55159.8203125	62298.5078125	45471.6484375	49770.5078125	34054.23046875	8868.6	14606.5	9563.6	14393.7	17335.5	14004.4	9155.5	13494.6	11183.5	14843.8	11658.7	16228.9	12754.2	13139.7	9058.6
P36775	PIM1	LONM_YEAST	13	8	14	13	10	14	11	8	9	14	12	13	14	14	12	31725.978515625	28429.4609375	32725.251953125	42980.328125	32418.19140625	45333.73046875	30131.40234375	37370.5	33810.85546875	41835.1875	37869.78125	36603.484375	36317.46875	36161.2265625	40425.8671875	6438.9	3125.1	6678.7	8868.6	5922.2	11477.9	4943	5184.2	4140.3	9206.3	8307.7	7620.2	9208.9	9631.5	8128.8
P37012	PGM2	PGM2_YEAST	17	13	18	18	11	20	11	15	18	16	19	17	20	19	18	118162.0390625	88529.3515625	38831.51171875	92803.1796875	48163.68359375	176594.390625	56425.453125	135162.703125	147971.03125	88745.84375	178839.40625	67634.8984375	163571.359375	81409.2734375	57145.6953125	39353.8	28906	13751.8	30258.8	9592.4	58690.8	15790	39427.5	47620.2	29095.2	59475.2	23385	51832.7	28553.9	19185.4
P37261	FRM2	FRM2_YEAST	3	0	3	2	1	3	2	1	2	0	0	2	3	3	3	11539.7734375	NaN	14021.33203125	9050.4599609375	NaN	10595.27734375	NaN	NaN	NaN	NaN	NaN	14386.494140625	17000.43359375	19997.5390625	19423.53515625	3395.9	NaN	2869.6	1161	1037.5	1927.5	3045.4	0	1222.6	NaN	NaN	2328.7	4521.3	5194.4	4663.2
P37262	SOL2	SOL2_YEAST	5	5	5	5	3	5	4	5	5	5	5	5	5	5	5	80290.515625	47122.20703125	52052.84375	63568.23828125	54631.84765625	64886.5390625	66965.546875	85722.9921875	39751.00390625	45394.3203125	82582.3828125	55825.42578125	79566.8984375	71898.1015625	52093.76171875	19708.2	12693.2	12783.8	15569.4	9792.1	16666.9	15898.2	21994.6	10868.3	11550.8	19403.7	12069.8	19363.5	17850.4	13031.6
P37263	YCR087C-A	YC16_YEAST	6	6	6	6	6	6	6	6	6	6	5	6	6	6	6	100966.8515625	154939.65625	109197.0546875	112597.640625	242053.359375	76727.09375	96997.8046875	88635.1015625	92814.6328125	69567.3828125	59482.01171875	72243.6953125	47766.0625	62008.75390625	91150.4296875	59066.2	92340.3	64773.8	67164.2	142282.6	46860.6	58743.5	54398.4	54351.3	45932.6	42652.3	43728	31778.5	40574.7	55593.6
P37291	SHM2	GLYC_YEAST	50	46	51	48	48	52	49	49	49	49	48	49	51	53	52	597181.8125	618021.1875	601918.75	625703.125	564020.125	639058.0625	597908.375	614605.875	594359.375	661896.5	660866.5	634365.1875	656223.75	609313.875	614237.625	442910	457618.3	446856.9	463532.7	433026.8	502297	445740.6	467615.2	454175.6	511127	505831.6	484819.7	510226.5	469686.6	469049.8
P37292	SHM1	GLYM_YEAST	22	19	22	22	20	21	21	19	20	20	20	19	22	22	22	265971.65625	280875.84375	260347.875	247049.40625	287875.09375	273422.3125	292687.125	285352.71875	259167.234375	283738.53125	232868.484375	292231.21875	266312.59375	256685.109375	255086.0625	85409.1	88217.8	83859	82168.5	96787.5	85822.8	92058.9	90458.3	82932.2	90970.3	72155.9	89237	82961.9	78011.5	84079.6
P37296	STV1	STV1_YEAST	3	1	3	3	1	3	3	0	3	3	4	3	3	3	4	30074.380859375	180623.453125	38916.953125	36347.93359375	62353.18359375	46317.75390625	40918.59375	NaN	36339.859375	40976.80859375	39987.53125	18998.021484375	63417.7734375	51098.88671875	63687.015625	4770.6	7545.8	2210.5	1967	2604.9	1932.7	2041.8	NaN	1528.8	1946.9	3369.1	1018	3288.7	2670	2998.6
P37297	STT4	STT4_YEAST	10	5	12	10	5	7	10	5	6	10	5	9	8	10	11	40908.23828125	22643.5625	55165.76953125	54536.6015625	25515.638671875	32492.0390625	48898.1875	32228.427734375	34799.69921875	25663.06640625	27309.58984375	36349.2578125	33468.24609375	42123.1328125	41526.82421875	9102.9	442.6	4194.5	4887.2	1067.2	1683.3	2570.7	9057	1694.8	2915.2	6746.3	8352.5	4291.4	2207.9	2377.3
P37298	SDH4	DHSD_YEAST	1	2	1	2	1	2	2	2	2	1	2	1	2	1	1	NaN	NaN	NaN	NaN	NaN	17645.90234375	NaN	53102.37890625	25151.9765625	NaN	56401.10546875	NaN	55998.32421875	NaN	NaN	0	2576	0	1355.7	0	1764.6	1250	5310.2	2515.2	0	5640.1	0	5599.8	0	0
P37299	QCR10	QCR10_YEAST	6	5	6	6	6	6	6	5	5	6	5	5	6	6	5	128958.90625	156037.625	102914.2109375	129818.171875	153092.453125	192852.171875	94990.34375	212749.75	140585.5625	114438.875	129493.8984375	150151.09375	162966.65625	95833.0625	105360.8125	120365.5	150266	98348.9	128726.2	146025.3	185438.5	80725.4	199210.8	131676.3	108674.8	119997.6	140778.3	150725.5	76289.5	95618.7
P37302	APE3	APE3_YEAST	4	3	4	4	0	4	4	4	3	4	4	3	4	3	4	85614.59375	69131.8125	56824.48046875	62321.484375	NaN	84613.4140625	93621.0078125	106617.3984375	125017.8046875	89190.3984375	90337.3984375	110495.34375	99332.6484375	58579.87890625	25822.123046875	11973	4327	8120.4	9159	NaN	11810.3	13332.9	14843.8	7664.3	12411	13828.7	12475.5	13638.7	8049.7	5428.9
P37303	GLY1	GLY1_YEAST	21	22	24	24	22	23	23	21	21	24	23	24	21	25	24	238855.28125	266466.34375	354943.1875	273523.53125	313763.6875	249494.71875	315004.3125	209735.46875	239620.625	273113.625	234812.953125	262916.71875	255959.625	326941.25	326044.125	110962.4	136892.8	180805.5	139300.1	162309.2	134191.1	158958.3	101611.9	114518.9	141582.1	120027.9	135816.6	129078.9	169189.1	170879.2
P37838	NOP4	NOP4_YEAST	16	15	16	16	16	14	15	13	13	15	13	15	13	16	16	229118.171875	244348.578125	241374.71875	242196.5	406470.875	118361.5546875	210979.296875	141213.203125	165537.21875	133803.71875	100565.3671875	163945.375	157589.1875	233584.1875	230437.15625	47672.5	51231.3	51697.9	50781.8	83185.1	26592.8	45523	28314.4	34695.5	29977.9	20862.3	34234.8	31811.1	50109.1	51266.8
P37898	AAP1	AAP1_YEAST	11	5	8	10	7	9	8	6	8	8	9	9	10	9	10	29998.58203125	34729.234375	22151.45703125	34144.12109375	20948.8203125	30166.87109375	29399.896484375	34403.52734375	45624.1484375	44020.6640625	38046.0859375	37263.23828125	46228.69140625	30957.0625	36337.1796875	3965.6	3695.1	3136.2	4525.2	2319.7	4046.5	5177.9	3630.7	6155.6	4385.1	4728.6	4609.2	6420.6	3434.5	4802.5
P38009	ADE17	PUR92_YEAST	30	26	31	28	26	30	27	26	29	31	30	29	31	30	30	157824.84375	135043	115829.1640625	143950.171875	122419.3984375	167393.96875	144068.125	173843.59375	158921.890625	152909.609375	161788.828125	156203.03125	183784.78125	134829.6875	136488.59375	78034.7	61723.2	58804.4	74882.6	56259.4	87012.6	70770.7	83736.3	76808.6	80795	79055.6	81773.1	96597	70952.2	71959.7
P38011	ASC1	GBLP_YEAST	52	47	54	52	49	52	52	45	47	52	52	50	51	53	53	5540104	6003187	6078777	5529572	5653403.5	5049466	5295322	5316928.5	5455363.5	6168984.5	5071439	5990137.5	5034745	6056064.5	6614640.5	3684913.8	4025920.4	4004811.8	3671693.8	3751507.3	3615354.8	3669959.6	3514267.5	3477130.8	4137733.4	3353464	4169177	3544467.8	3921853.4	4349313.9
P38013	AHP1	AHP1_YEAST	18	16	19	19	19	19	19	16	18	19	19	19	18	19	19	827486.5	752410.875	1145609.125	608141.625	887174.9375	706992.125	1031394.625	751712.625	981651.5625	632287.0625	568396.5625	650646.1875	584605.8125	1027434.25	1038668.5	509673.5	443676.9	738045.9	408322.6	617908.5	449981.9	687161.7	425073.2	602532.5	423943.3	355304.8	437541.4	401016	691566.6	696250.2
P38041	BOI1	BOB1_YEAST	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	27696.150390625	65728	26966.138671875	42205.7734375	54731.25390625	27467.060546875	67475.75	NaN	45694.359375	9906.373046875	NaN	8788.275390625	11118.9482421875	48894.76953125	32539.23828125	407.3	966.6	396.6	620.7	804.9	403.9	992.3	NaN	672	145.7	NaN	129.2	163.5	719	478.5
P38061	RPL32	RL32_YEAST	25	24	25	25	25	25	24	24	24	25	24	24	24	24	25	3806534.75	4605892.5	4096772.5	3758380.75	4823179	3507512	4224824	3474466.75	4039896.75	4238496.5	3937316.5	4182814	4155450.5	4121225.5	4842790	4022399.9	5139999.2	4198352.4	3902840.8	5397941.8	3440299.9	4672535.3	3693835.5	4586604.2	4205966.7	3902999.1	4315319.4	4277733.1	3946584.5	4770298.9
P38063	PRS4	KPR4_YEAST	8	9	10	10	9	10	9	9	9	10	9	10	9	10	10	76653.859375	85754.7890625	97845.8203125	77764.71875	82801.859375	76579.6875	96746.6796875	67621.859375	78338.8671875	72084.0078125	67893.21875	72121.53125	80859.9296875	87097.7734375	96253.703125	34141.3	34814.3	48222.9	39252.9	41073.7	40345.7	49228.2	33140.2	37207.1	36490.1	32869.6	35313.8	40193.9	46166.7	48289.2
P38064	MRPL16	RM16_YEAST	4	3	4	4	3	4	4	4	4	4	3	4	4	4	4	13849.828125	15663.587890625	13092.8017578125	14852.486328125	17461.1953125	17760.09375	11215.541015625	18003.359375	12836.546875	16635.7734375	14163.255859375	10239.4521484375	23102.498046875	18483.998046875	19689.658203125	8004.2	7650.5	7161.4	8319.1	8500.2	9405.2	10785	11396.6	7060.4	9333.2	6641.1	5309.7	21028.6	10930.7	10621.1
P38065	APL3	AP2A_YEAST	0	0	2	1	0	0	0	0	0	1	0	0	0	1	1	NaN	NaN	14432.96875	9043.91796875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18794.52734375	NaN	NaN	NaN	437.4	177.1	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	368.1	0
P38066	RIB1	RIB1_YEAST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11351.0029296875	10297.0712890625	26097.12109375	22178.3046875	24576.66015625	7778.69091796875	35721.2421875	14632.990234375	16553.310546875	28823.59375	13287.67578125	16233.4697265625	16968.212890625	25387.01171875	23732.94921875	473	429	1087.4	924.1	1024	324.1	1488.4	609.7	689.7	1201	553.7	676.4	707	1057.8	988.9
P38068	GRX7	GLRX7_YEAST	4	4	4	4	2	4	4	4	4	4	4	4	4	4	3	45041.26171875	40100.6796875	46295.984375	60243.62890625	30995.921875	46918.8359375	46595.2421875	44679.19140625	44249.34375	49246.5078125	50858.98828125	46651.0078125	42735.24609375	51659.17578125	43550.9453125	13949.6	11393.3	15747.2	19130.3	6086.3	14155.4	14630.8	13433.8	14334.8	16299.5	15228.7	15376.3	14737.2	18791.3	9514
P38069	MNN2	MNN2_YEAST	3	0	3	2	2	2	2	0	2	3	2	3	3	3	3	16065.15625	NaN	14927.0751953125	10198.6748046875	17419.66796875	14007.427734375	12286.7119140625	NaN	17889.4296875	33488.35546875	14213.623046875	34203.2265625	14585.81640625	19189.34765625	19241.798828125	1482.9	NaN	1404.9	659.5	1208.4	1057.5	790.6	NaN	1277.6	2482.2	1033.6	3138.9	1207.3	1506.1	1829
P38071	ETR1	ETR1_YEAST	8	7	6	7	4	8	7	7	8	8	7	6	8	7	5	79886.4375	32664.40234375	27409.185546875	35870.94921875	19794.85546875	63728.671875	33513.62109375	74054.546875	74312.8046875	18430.279296875	51032.0390625	23926.806640625	98896.46875	29758.919921875	27389.197265625	23151.8	7761.3	5977.8	9464.7	3268.6	17818	7235.6	21935.4	22066.6	5531.6	13834.8	4459.6	29470.7	8304.7	5376.8
P38074	HMT1	HMT1_YEAST	7	7	7	7	6	7	6	5	7	7	7	7	7	7	7	77761.6875	79046.8203125	77449.8046875	71767.4375	67896.9140625	88412.953125	73533.4140625	76776.3671875	62335.2109375	107154.078125	90227.796875	95106.6328125	85191.484375	73236.3828125	84267.6171875	23043.8	25203.2	21720.2	23346.6	23359	28774.5	22842.4	22242.9	20868.1	31798.4	27681.7	32066.1	28094.8	22235.1	26491.2
P38075	PDX3	PDX3_YEAST	8	8	8	7	8	8	8	8	8	8	8	8	8	8	8	154683.796875	137056.25	83443.2890625	147359.296875	140455.484375	165696.359375	85124.96875	152898.265625	189206.65625	211755.171875	211604.828125	182324.59375	196799.828125	134922.671875	124358.34375	56632.1	55851.6	36050.8	60685	49572.5	76352.7	36104.1	57215.2	65303.3	93886.5	85725.9	72927.5	82544.1	59237.4	57555.5
P38077	ATP3	ATPG_YEAST	21	21	22	22	21	21	20	21	21	21	21	22	21	21	22	329742.6875	251649.328125	275419.3125	412605.25	267798.28125	497574.46875	310988.3125	472216.65625	296902.53125	277587.03125	374850.0625	297552.03125	467924.59375	330761.9375	281805.03125	153184.8	124517.4	133029.8	187851.9	128980.9	209942.9	146586	222788.5	145656.6	122753.9	168291	130623.7	197711	166440.1	138271.9
P38079	YRO2	YRO2_YEAST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	226813.328125	122669.96875	191170.765625	97904.390625	172861.203125	46074.83203125	228075.390625	139567.65625	188924.109375	78032.7734375	105474.484375	99493.9765625	45203.5078125	109475.296875	134137.734375	17447.2	9436.2	14705.4	7531.1	13297	3544.2	17544.3	10736	14532.6	6002.5	8113.4	7653.4	3477.2	8421.2	10318.3
P38081	YBR056W	YBQ6_YEAST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43349.15625	24971.7734375	62384.12109375	66119.5	24280.490234375	33717.0078125	76946.90625	96293.140625	54960.9765625	43150.1953125	31004.9921875	NaN	45649.26171875	24691.99609375	11922.7509765625	1548.2	891.8	2228	2361.4	867.2	1204.2	2748.1	3439	1962.9	1541.1	1107.3	815.5	1630.3	881.9	425.8
P38084	BAP2	BAP2_YEAST	0	0	1	1	0	1	0	0	0	1	1	0	0	1	1	NaN	NaN	90794.8359375	75038.0859375	NaN	68781.96875	NaN	NaN	NaN	72372.1328125	85248.25	NaN	NaN	90820.71875	89782.5859375	NaN	NaN	3362.8	2779.2	NaN	2547.5	NaN	NaN	NaN	2680.4	3157.3	NaN	NaN	3363.7	3325.3
P38086	RDH54	RDH54_YEAST	10	7	11	10	8	8	8	8	6	8	3	9	6	9	11	59488.39453125	51380.85546875	78556.3125	64825.4140625	98132.5234375	30598.46875	56119.00390625	27129.9375	32263.2421875	29472.744140625	31579.794921875	31455.45703125	16779.646484375	39592.19140625	56717.49609375	6502.2	3543.1	9237.7	7598.6	8102.9	3396	4863.3	2555.2	1689.8	2836.5	1745	2793.9	1778.7	4249.4	6129.8
P38087	YMC2	YMC2_YEAST	2	2	5	4	3	4	3	2	2	5	3	5	5	5	4	25676.076171875	NaN	23791.48046875	8136.31494140625	23078.58984375	15531.8916015625	24152.384765625	NaN	NaN	18495.908203125	5473.435546875	18716.212890625	13349.0712890625	16392.11328125	22724.49609375	1511.7	2476.1	4994	876.8	3250	2970.9	2151.5	2331	1585	3870.9	1123.7	4581.8	2586.2	4211.2	4042
P38088-2	GRS1	SYG_YEAST	65	63	67	65	62	63	64	66	65	64	66	67	64	67	67	716193.875	740805.8125	799638.9375	798674.6875	727297.625	741342.9375	807585.5625	759883.3125	737559.3125	779830.4375	755716.3125	774994.0625	732623.4375	767458.6875	740821.875	376316.7	384107.7	411136.3	411362.3	381973.9	379607.2	433099.4	404878.9	396095	414823.2	385147.1	405698.8	385341.1	394769.6	384445.4
P38089	PTC4	PP2C4_YEAST	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	30699.77734375	14884.330078125	33643.421875	19530.55078125	31072.56640625	14836.1123046875	28089.212890625	14093.4423828125	18053.984375	20786.951171875	NaN	25412.984375	13302.876953125	29992.46875	29013.6171875	1137	551.3	1246.1	723.4	1150.8	549.5	1040.3	522	668.7	769.9	NaN	941.2	492.7	1110.8	1074.6
P38112	MAK5	MAK5_YEAST	18	18	23	23	23	17	18	18	20	19	15	19	17	22	23	122397.484375	130284.2109375	163458.046875	151713.21875	222413.34375	69278.78125	119729.34375	68807.5703125	79047.84375	53418.171875	40809.64453125	54569.41796875	63272.26171875	111328.65625	138528.8125	36797.1	42375.4	54251.2	50318.5	74943.8	19985.7	38661.7	21458.6	24474.1	17775.9	11891.5	19131.4	17663	37999.7	46509.2
P38113	ADH5	ADH5_YEAST	4	2	4	4	3	4	4	2	3	3	3	3	3	4	4	36237.45703125	NaN	29653.544921875	32553.623046875	21688.837890625	21288.28125	30502.5703125	16470.439453125	39484.83203125	25335.119140625	27704.939453125	37048.0859375	21090.322265625	45477.24609375	33667.234375	2028.6	1592.8	6329.2	5176.6	2942.7	4144.7	5027.3	1363.3	4472	2856	4859.8	4013.7	1782.1	8541.4	6305.2
P38115	ARA1	ARA1_YEAST	12	10	12	11	9	11	11	8	11	11	12	10	12	11	12	115419.203125	105858.3828125	116102.734375	98339.859375	75769.328125	113323.6875	105719.78125	108405.3515625	118297.7109375	95463.28125	100920.46875	89914.015625	118221.6484375	94324.4921875	95612.6328125	237544.3	264973.8	56088	82275.9	32070.3	56525.4	53358	40108.7	54357.5	43446.8	52115.6	57601.9	171588	49790.2	48277.8
P38116	ARL1	ARL1_YEAST	1	2	2	2	2	2	1	2	1	2	1	2	1	2	2	54951.0390625	23653.244140625	51907.96875	52004.50390625	54214.078125	26786.615234375	48773.3984375	40117.73046875	58082.94140625	47294.234375	56296.66796875	63297.45703125	14647.357421875	28903.927734375	39799.87890625	5466.7	2353.1	7926	8128.9	8420.4	2664.8	4852.1	5768.6	5778.3	4705	5600.6	6297	1457.2	4936.9	5813
P38120	MRPS9	RT09_YEAST	14	6	11	12	27	26	9	7	8	7	22	7	26	12	27	34916.63671875	39416.7578125	30943.07421875	39473.8125	5218127	897815.4375	50683.8671875	33076.67578125	35583.5	34094.48046875	1113100	41196.5	2389034.25	44184.53515625	1668222.75	17668.3	7617.5	12802.9	13290.2	3191715.5	495596.9	32380.1	10501.9	13860.4	16521.8	580132.6	17037.8	1290945.7	19219.1	905535.4
P38123	SWD3	SWD3_YEAST	2	1	2	1	0	2	2	1	1	2	0	2	0	2	2	11026.916015625	NaN	12082.0087890625	7507.2734375	NaN	7280.20556640625	20439.140625	NaN	7481.2236328125	NaN	NaN	7387.7724609375	NaN	23485.6171875	12469.302734375	1972.4	265.2	1470.3	192.5	NaN	702.2	2544.6	190.2	721.6	977.3	NaN	931.9	NaN	2580.2	1338.6
P38127	RIM2	RIM2_YEAST	3	2	3	3	3	3	3	3	2	3	2	2	2	2	3	56799.6640625	63830.2109375	96134.59375	68789.21875	75227.4609375	73588.6328125	79637.2734375	60243.4609375	55405.56640625	45482.4140625	46035.984375	73953.921875	64496.21875	76857.859375	76454.0703125	7933.2	7468.8	12035.6	9364.1	10318.4	9722.1	11192	8370.3	6317.3	5724.9	2000.6	8057.9	6925.5	8572.4	10397.6
P38129	TAF5	TAF5_YEAST	7	4	7	6	4	7	5	5	5	6	7	5	7	6	7	30962.33984375	42135.90625	49658.78515625	47175.47265625	32374.6171875	45983.27734375	35809.7734375	32033.005859375	29557	36316.296875	42543.80859375	48298.15234375	27453.8359375	47386.4296875	44059.98828125	3689.9	3459.9	5877.3	5300	2452.2	5684.1	3232.4	3787.6	3162.8	3450	5254.4	4845.4	3049.2	5914.4	5474.1
P38130	KTR3	KTR3_YEAST	9	10	9	9	10	10	10	10	8	9	8	7	7	11	10	90847.015625	75230.875	139639.09375	124160.421875	99671.828125	88241.0859375	91131.375	107351.625	94624.21875	105913.4921875	58625.078125	87656.5703125	85753.296875	85697.9921875	103376.390625	27709.9	22594.6	37235.4	36437.6	31444.2	31928.6	27939.5	31113.7	24625.8	43837.8	24664.8	25123.6	23944.9	30423.1	30627.3
P38131	KTR4	KTR4_YEAST	1	0	0	1	0	1	0	0	1	0	0	1	1	1	1	17306.474609375	NaN	NaN	11796.37109375	NaN	9768.8447265625	NaN	NaN	12758.08984375	NaN	NaN	23658.50390625	22118.474609375	11648.8251953125	12821.6064453125	618.1	NaN	NaN	421.3	NaN	348.9	NaN	NaN	455.6	NaN	NaN	844.9	789.9	416	457.9
P38132	MCM7	MCM7_YEAST	0	1	3	2	1	1	3	0	1	3	0	1	3	3	3	NaN	NaN	10292.1376953125	NaN	NaN	12007.9072265625	NaN	NaN	NaN	NaN	NaN	NaN	6646.134765625	11243.3955078125	15205.5419921875	NaN	68.2	622.9	591.9	176.3	229.5	1047.2	NaN	94.3	342.7	NaN	0	275.6	880.5	1097.8
P38137	PCS60	FAT2_YEAST	12	10	12	13	11	13	12	12	13	13	12	13	13	13	13	71025.859375	59442.76171875	53267.99609375	70812.6640625	64117.9453125	99796.4453125	43865.9765625	97700.390625	72923.3515625	61258.79296875	55437.59375	74056.6015625	112662.890625	62322.7890625	51570.82421875	25207.8	19548.2	17279.4	22973.9	20314.4	36135.7	15614.9	34481.1	23498.3	21204.2	19506.7	24732	41326.7	21969.2	18941
P38138	ROT2	GLU2A_YEAST	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	7224.66650390625	14619.28125	18756.1796875	14684.7490234375	NaN	6864.98291015625	22286.29296875	15026.44140625	10766.931640625	9494.44140625	7364.43505859375	12657.642578125	5800.06494140625	12342.17578125	14415.982421875	141.7	286.7	367.8	287.9	NaN	134.6	437	294.6	211.1	186.2	144.4	248.2	113.7	242	282.7
P38143	GPX2	GPX2_YEAST	8	8	8	8	7	6	7	7	7	8	7	8	7	7	8	150475.125	170469.078125	111703.1875	178988.640625	152531.328125	196163.40625	110384.9921875	180971	148102.21875	283274.90625	282488.5	250326.1875	209453.953125	168908.984375	153205.53125	67526.8	71717.3	46248.5	71960.7	64283.4	72783.3	47095.1	79243.4	74046.3	109895.3	117193	99126.8	82843.4	60957.9	63205
P38144	ISW1	ISW1_YEAST	4	5	7	6	5	8	6	5	4	8	6	6	7	4	7	17579.119140625	20539.55078125	16231.1943359375	27549.650390625	31106.21484375	24090.3671875	16834.845703125	18282.166015625	23509.650390625	23952.49609375	17521.6484375	20078.478515625	25984.0859375	26154.38671875	15950.2783203125	1045.3	1819.7	1711.4	2145.2	2014.5	2140	1543.2	1437.4	1400.8	2290.3	1403	1601.7	2103.6	1336.2	1385.4
P38146	YPT10	YPT10_YEAST	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	27548.544921875	40568.37890625	29988.318359375	26586.49609375	13950.3447265625	NaN	43688.3828125	28126.8046875	30353.068359375	NaN	16261.0673828125	31566.896484375	47336.44140625	41418.01953125	35148.73046875	2119.1	3120.6	2306.8	2045.1	1073.1	NaN	3360.6	2163.6	2334.9	0	1250.9	2428.2	3641.3	3186	2703.7
P38149	DUG2	DUG2_YEAST	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	NaN	NaN	11545.8134765625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7397.54541015625	NaN	NaN	NaN	274.9	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	274.7	176.1	NaN
P38151	PBP2	PBP2_YEAST	0	1	1	1	1	0	1	0	0	0	0	0	1	1	0	NaN	35685.40625	34369.2578125	17851.630859375	27978.2734375	NaN	33622.0234375	NaN	NaN	NaN	NaN	NaN	33910.7734375	37088.15625	NaN	NaN	2099.1	2021.7	1050.1	1645.8	NaN	1977.8	NaN	NaN	NaN	NaN	NaN	1994.8	2181.7	NaN
