PG.ProteinGroups	PG.Genes	PG.ProteinNames	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.NrOfPrecursorsIdentified	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.NrOfPrecursorsIdentified	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.NrOfPrecursorsIdentified	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.NrOfPrecursorsIdentified	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.NrOfPrecursorsIdentified	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.NrOfPrecursorsIdentified	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.NrOfPrecursorsIdentified	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.NrOfPrecursorsIdentified	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.NrOfPrecursorsIdentified	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.NrOfPrecursorsIdentified	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.NrOfPrecursorsIdentified	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.NrOfPrecursorsIdentified	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.NrOfPrecursorsIdentified	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.NrOfPrecursorsIdentified	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.NrOfPrecursorsIdentified	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.Quantity	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.Quantity	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.Quantity	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.Quantity	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.Quantity	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.Quantity	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.Quantity	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.Quantity	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.Quantity	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.Quantity	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.Quantity	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.Quantity	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.Quantity	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.Quantity	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.Quantity	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.IBAQ	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.IBAQ	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.IBAQ	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.IBAQ	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.IBAQ	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.IBAQ	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.IBAQ	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.IBAQ	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.IBAQ	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.IBAQ	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.IBAQ	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.IBAQ	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.IBAQ	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.IBAQ	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.IBAQ
P38426	TPS3	TPS3_YEAST	8	7	9	9	6	7	9	7	7	7	7	7	7	9	8	2424.268310546875	2883.519775390625	2926.882080078125	2530.765380859375	2489.252197265625	3993.14990234375	2849.41162109375	2430.910888671875	1740.777587890625	3583.135009765625	2828.30224609375	3189.304931640625	3826.280029296875	3382.229736328125	3130.1826171875	145.3	177.8	172.2	214.4	107.7	276.3	164.4	79.4	91.8	225.4	190.6	141.2	277.4	289.2	210.4
P38427	TSL1	TSL1_YEAST	10	4	9	9	4	11	7	9	10	9	10	6	8	10	9	3552.045654296875	1639.45947265625	2676.946533203125	4596.1708984375	1205.98779296875	4630.15625	2088.3896484375	4039.6279296875	3553.098876953125	2906.96630859375	4526.36865234375	805.1025390625	6188.5869140625	4987.38037109375	2715.19873046875	357.3	92.2	291.1	488.7	48.3	573.1	81.5	293.8	351.6	423.3	587.1	36.4	594.8	399.7	318.9
P38428	CUE1	CUE1_YEAST	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	6740.69384765625	4057.8125	4369.8701171875	4961.29150390625	6773.03369140625	3205.563232421875	3202.33447265625	10510.7294921875	7216.65478515625	4200.11572265625	5382.19287109375	5718.76123046875	NaN	2527.541748046875	3087.7109375	518.5	312.1	336.1	381.6	521	246.6	246.3	808.5	555.1	323.1	414	439.9	NaN	194.4	237.5
P38431	TIF5	IF5_YEAST	22	21	25	23	20	24	21	19	21	23	22	23	23	24	22	14535.7314453125	16387.228515625	17093.794921875	16239.3271484375	20364.427734375	16925.7421875	17303.478515625	17155.9375	18583.46484375	18434.89453125	18256.205078125	18364.189453125	15081.78125	18565.478515625	17097.38671875	6225.6	6430.8	7649.5	6975.4	8439.3	7488.3	7472.9	8041.4	8481.4	8428.8	8161.4	8416.4	7247.5	8162	7634.7
P38523	MGE1	GRPE_YEAST	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	8635.0341796875	7665.7890625	4254.7802734375	8122.68359375	6535.064453125	11269.8515625	4303.30712890625	11585.140625	8579.365234375	12315.5849609375	12651.5361328125	12515.6875	15966.8857421875	7176.861328125	6626.076171875	2383.7	1951.6	823.9	2607.5	1657	2377.2	1065.6	2807.9	2117.1	3080.8	4378.1	4325.9	4919.3	2164.7	1601.2
P38555	YPT31	YPT31_YEAST	8	8	8	8	8	8	8	8	8	8	8	8	7	8	7	29540.29296875	31113.830078125	30053.294921875	32009.744140625	31264.591796875	30656.66015625	31598.703125	33194.8203125	31062.65625	43611.421875	31252.677734375	33607.31640625	33222.71875	30849.1640625	33265.9296875	6290.8	6247.9	6904.7	6320.5	6782.5	6139.2	6807.1	5900.1	6061.6	9588.6	7708.2	8350.5	7265.9	5947.8	7043.7
P38604	ERG7	ERG7_YEAST	4	4	4	3	2	3	3	2	3	3	3	3	2	4	5	736.0300903320312	749.580078125	1305.74560546875	1443.536376953125	NaN	1536.9903564453125	438.44171142578125	3005.723876953125	771.9876098632812	1827.7022705078125	297.887939453125	792.5899047851562	2521.891845703125	804.5897216796875	2012.640380859375	115.2	105.2	136.7	57.3	0	82.5	9.6	54.4	34.5	89.9	15	31.6	78.3	57.8	121
P38615	RIM11	RIM11_YEAST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1393.4268798828125	NaN	2584.82373046875	3442.55859375	NaN	4823.0869140625	3287.47607421875	2071.328857421875	1272.79248046875	2681.865478515625	3737.902587890625	2342.487060546875	2638.9306640625	3590.23974609375	3127.677734375	82	0	152	202.5	0	283.7	193.4	121.8	74.9	157.8	219.9	137.8	155.2	211.2	184
P38616	YGP1	YGP1_YEAST	3	3	0	2	1	2	1	2	3	2	3	2	2	1	1	14838.236328125	15888.3466796875	NaN	11999.1044921875	10160.7431640625	12619.3583984375	9307.146484375	18415.568359375	14227.9794921875	7070.50244140625	18355.375	8110.74755859375	14970.5322265625	10576.6650390625	9342.89453125	1928.3	2057.3	NaN	1504.4	1093.9	1847.5	1002	2249.5	1945.5	886.6	2418.6	1497.3	1940	1138.7	1005.8
P38620	PRS2	KPR2_YEAST	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	7795.1669921875	6206.90283203125	9795.025390625	9223.416015625	8261.654296875	7876.34814453125	9430.6865234375	7339.45751953125	9070.4716796875	7495.8466796875	8036.23828125	7858.1083984375	9323.49609375	12206.7451171875	11439.0322265625	1440.9	1552	2090.1	1807.6	1698.5	1682.7	2019.5	1374.5	1762.2	1487.1	1586.7	1592.7	1860.9	2397.5	2426.2
P38623	RCK2	RCK2_YEAST	5	4	5	6	4	6	5	5	4	5	5	5	6	5	5	2831.3359375	2631.70361328125	2331.153564453125	2921.299560546875	4299.0859375	4066.66552734375	2230.28759765625	3371.045654296875	3746.385498046875	4345.0283203125	4956.40673828125	6011.44091796875	4194.1875	3289.80615234375	3189.8505859375	340.3	299.9	270.4	372.1	318.4	483.2	149.9	369.2	450.3	512	573.9	456	506.6	355.2	361.7
P38624	PRE3	PSB1_YEAST	5	4	5	4	3	5	5	5	5	5	4	4	5	5	4	4081.105712890625	3585.61865234375	4788.005859375	4460.72119140625	3138.54931640625	4874.3701171875	4497.57470703125	5305.33251953125	6559.35546875	4994.06884765625	3705.08349609375	3972.537353515625	6191.64111328125	5231.9453125	5058.02294921875	996.6	610.9	1208.9	870.3	1066.3	1149.6	1398.3	1112.8	1629	1174	724.2	780	1538.9	1254.2	979.8
P38625	GUA1	GUAA_YEAST	72	66	73	71	60	67	69	63	62	71	67	66	70	70	73	108147.0078125	120697.6015625	151327.5625	130872.90625	128490.65625	112205.7109375	150446.046875	111913.546875	108329.4765625	123056.2421875	99062.640625	118083.1015625	107082.3828125	150846.328125	137334.234375	34184.4	37853.6	47115.8	43568.3	41849.7	36557.1	47972.7	36156.4	35424.4	42667.8	34703.8	40440.9	38389.9	49994	47307.9
P38626	CBR1	NCB5R_YEAST	18	16	20	20	17	18	18	15	16	18	16	18	19	19	19	7105.66650390625	6227.3994140625	8396.25	7749.3896484375	8138.251953125	5354.9345703125	8430.0986328125	6502.98974609375	6095.50732421875	5168.68896484375	4936.8896484375	5564.7802734375	4418.6767578125	8539.8974609375	6864.21484375	4777.3	3815.5	5413.4	5308.7	4938.2	3662.9	5607.6	4292.6	4229	3700.2	3366.7	3833.7	3124.9	5819.3	4671
P38627	URA8	URA8_YEAST	7	6	7	7	5	7	6	7	7	6	7	6	7	7	7	5917.2998046875	4484.94970703125	4999.01123046875	6011.0849609375	4163.67041015625	6436.5390625	5022.6357421875	6705.7578125	5596.63525390625	4260.73095703125	7579.1513671875	2888.587158203125	6482.4755859375	7786.001953125	5480.484375	1282.9	1069.1	1090.6	1259.6	916.7	1351.6	1371.6	1342.3	1306	955.6	1539.3	838.2	1457.4	1437.5	1165.2
P38628	PCM1	AGM1_YEAST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2127.2958984375	NaN	581.0347290039062	855.2424926757812	840.4268188476562	1487.925048828125	2050.757080078125	2262.60791015625	521.7294921875	1220.5145263671875	1553.7822265625	1707.7542724609375	516.0879516601562	2091.5849609375	1049.58447265625	73.4	0	20	29.5	29	51.3	70.7	78	18	42.1	53.6	58.9	17.8	72.1	36.2
P38629	RFC3	RFC3_YEAST	16	13	18	16	17	15	16	12	14	14	11	15	13	15	18	4772.4931640625	4354.45361328125	6416.12109375	5381.736328125	4756.1689453125	2310.30224609375	5128.431640625	3601.76416015625	1945.5477294921875	1673.596435546875	1362.375	2695.482177734375	3065.750732421875	3207.94482421875	3938.137939453125	3245.9	3148.7	4314.7	4038.9	3943.9	1343.7	3812	2261.4	1398.4	1064.2	634.2	1816	2088.5	2268.2	2557.8
P38630	RFC1	RFC1_YEAST	20	16	19	20	17	18	17	15	14	15	8	13	17	19	20	5989.21435546875	6481.021484375	7016.98876953125	6097.12548828125	8704.5908203125	2912.1904296875	6449.75341796875	3556.509765625	3559.718994140625	2378.6953125	2522.661376953125	4035.5419921875	3522.106689453125	4027.29931640625	4944.7080078125	1303	1070.3	1383.1	1217.6	1963.9	531.1	1233.7	633.6	618.3	400.4	240.6	730.9	762.6	762.6	972.7
P38631	FKS1	FKS1_YEAST	68	64	75	67	61	71	70	63	59	66	57	69	65	72	74	19665.5	18350.236328125	31515.96875	22318.2890625	23262.27734375	14800.5400390625	27164.974609375	17871.193359375	13858.298828125	14875.0517578125	11814.7724609375	15937.9697265625	14695.5546875	21784.951171875	24001.59375	4613.5	4245.3	7521.7	4857.3	5493	3326.5	6541.3	4136.7	3251.1	3371.2	2587.9	3794.2	3277.4	5128	5672
P38682	GLO3	GLO3_YEAST	4	3	4	4	3	4	4	3	4	4	4	4	4	4	4	2821.58251953125	3397.544921875	2081.677001953125	3578.08837890625	1901.318359375	2479.77197265625	2271.512451171875	3775.168701171875	3515.631591796875	4450	4453.056640625	3854.00927734375	3112.114013671875	1963.704345703125	2533.171142578125	294.8	315.7	187.5	316.1	151.4	255.2	189.8	318.8	297.3	455.8	466.5	427	333.3	198.1	244.5
P38687	SRP68	SRP68_YEAST	11	11	13	12	11	13	12	10	11	12	10	11	12	13	13	6242.86572265625	5690.45849609375	9399.318359375	6983.4921875	6350.78173828125	6733.99072265625	8815.1064453125	5374.5595703125	4962.41015625	6813.30517578125	5486.919921875	6279.98193359375	6649.87109375	10104.75390625	8928.8232421875	1506.6	1274.3	1986.2	1777.6	1448.2	1815.3	1992.8	1245.6	1278.6	1980.1	1203.2	1669.9	1838.9	2540.7	2205.8
P38688	SRP72	SRP72_YEAST	8	7	9	8	8	8	7	7	8	7	7	6	8	8	8	2696.076904296875	3606.4208984375	4148.9169921875	3157.917724609375	3302.007080078125	2349.276123046875	3119.798828125	1629.3543701171875	2679.720947265625	1919.8629150390625	2333.828857421875	2517.390625	2920.736328125	4779.14453125	3421.957763671875	440.4	513.6	810.4	514.8	568.1	449.9	577.6	292.7	536.8	259.4	378	397.4	526	909.8	669
P38689	PRS3	KPR3_YEAST	19	16	18	19	15	19	16	18	15	17	18	17	18	19	19	37611.96484375	32071.216796875	49422.59765625	41292.43359375	41975.90234375	31966.095703125	52178.734375	35005.55859375	36314.9453125	29267.2421875	26361.1953125	31780.34375	30531.7578125	48586.01171875	47305.67578125	11145.5	9058.4	13891.6	11909.5	24683.7	11673.3	14271.6	10232.2	10003.3	8671.8	9874.7	8769	15196.4	14063.2	17823.4
P38691	KSP1	KSP1_YEAST	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1	2140.070556640625	653.183349609375	2096.892333984375	1988.59033203125	NaN	2192.400634765625	NaN	3629.818115234375	NaN	3361.716064453125	1120.1998291015625	2319.14013671875	NaN	1458.5057373046875	1551.46142578125	44.6	13.6	43.7	41.4	NaN	45.7	NaN	75.6	NaN	70	23.3	48.3	NaN	30.4	32.3
P38694	MSC7	MSC7_YEAST	11	8	14	14	10	13	13	10	10	11	11	12	11	14	12	6294.353515625	5375.525390625	7102.79736328125	6671.9228515625	7727.3193359375	7261.53662109375	5747.4541015625	6893.01806640625	4837.09521484375	7545.7236328125	5607.78271484375	6978.79150390625	7140.03125	8260.0419921875	7381.77880859375	1256.8	963.2	1661.7	1509.4	1454.9	1692.6	1227.8	1767.5	922.7	1518.1	1203.5	1552.7	1566.3	1820.2	1505.4
P38695	HXT5	HXT5_YEAST	2	2	2	1	0	1	2	2	2	0	2	0	2	2	1	6296.083984375	1442.6834716796875	327.80810546875	3040.609375	NaN	1102.0731201171875	379.6664733886719	2040.48291015625	6889.69140625	NaN	6485.26123046875	NaN	1384.0281982421875	992.452392578125	212.43289184570312	516.5	123	31	169.4	NaN	61.4	38.7	179.2	550.9	NaN	561.3	NaN	105.8	55.3	11.8
P38698	PPX1	PPX1_YEAST	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2852.074462890625	3564.916015625	1309.6954345703125	1791.9466552734375	2013.4210205078125	2294.221923828125	1830.3338623046875	2796.046875	2499.384765625	2851.861328125	3728.046630859375	3825.23193359375	3548.44970703125	2122.500732421875	2140.123291015625	273.2	296.7	124	147.6	186.8	200	113.5	250.9	249.9	256.4	334.9	317.7	297.9	178.7	180.4
P38701	RPS20	RS20_YEAST	27	27	27	27	26	27	26	26	26	27	27	27	27	27	26	182013.453125	232448.9375	189989.546875	206421.78125	202199.28125	228524.90625	191569	198548.890625	185266.234375	251479.78125	243130.796875	239663.515625	221319.28125	231756.015625	241163.34375	217746	273332.5	210349.2	236129.3	251457.7	240916	228439.8	233088.2	240448.3	286026.1	267171.3	283264.6	268795.1	262881.5	278066.7
P38703	LAG1	LAG1_YEAST	2	1	2	2	2	2	1	2	2	2	2	1	1	2	1	1369.7567138671875	1831.41015625	739.6519165039062	1285.5096435546875	784.702392578125	1163.288330078125	1291.0992431640625	1707.8388671875	699.5186157226562	995.2379150390625	865.791015625	1056.5965576171875	1467.286865234375	1144.7923583984375	1204.4405517578125	129.9	112	69.8	116.3	48	104.7	79	159.9	68	90.1	80.3	64.6	89.8	104.3	73.7
P38707	DED81	SYNC_YEAST	43	37	43	43	39	41	42	42	42	39	37	40	40	43	42	29463.775390625	29872.396484375	39013.2265625	34312.16796875	35829.61328125	31629.802734375	34232.67578125	30883.48046875	31594.302734375	31807.251953125	28704.615234375	31015.201171875	27909.673828125	36754.2265625	36151.03515625	12735.1	12678.9	17038.7	14713.2	15834.5	13731.5	15279.4	13210.5	14904.4	13657.9	12411.4	13794.7	12899	16559.8	15995.8
P38708	YHR020W	YHI0_YEAST	59	55	60	59	58	59	61	57	57	58	57	59	60	61	60	20960.525390625	21554.72265625	29808.01171875	25460.400390625	23868.828125	19438.328125	26480.814453125	20901.826171875	19112.431640625	20750.5078125	16925.462890625	19875.111328125	17675.212890625	22087.16015625	24622.576171875	14818.9	14964.5	21104	18153.9	17067.3	14247.2	18779.6	14980.1	13338.3	14982.7	12243.7	14726.5	13483.2	17039.7	18547.4
P38712	RRP3	RRP3_YEAST	15	14	14	15	14	13	13	11	11	14	13	13	14	15	15	6161.2529296875	7805.43896484375	12848.20703125	8453.6552734375	8588.654296875	5364.06884765625	7548.16552734375	5386.2158203125	5096.48876953125	5499.34619140625	3468.414306640625	5174.078125	4849.36376953125	8458.1513671875	9481.265625	2386.4	30729	3090.3	29219.4	1999.5	23254.5	1657.4	1305.6	1085.6	1401.1	938.2	1422.1	1569	2734	2771.7
P38715	GRE3	GRE3_YEAST	8	8	6	9	7	9	7	8	8	9	8	8	8	9	8	7936.7666015625	5326.8955078125	3989.986083984375	5305.9638671875	4390.9453125	7032.8330078125	3673.93505859375	4842.55029296875	8346.6494140625	5299.77734375	9441.9130859375	4271.94921875	6936.052734375	4721.0654296875	3442.8095703125	2335	1194.1	688.4	1100.9	626.2	1421.7	551.7	883.9	1979	1242.6	2052.4	827	1388.8	1069.6	779.1
P38717	SIP3	SIP3_YEAST	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	30828.56640625	51732.90625	25559.494140625	19211.306640625	40423.8125	21267.642578125	31996.390625	53379.5703125	45893.09375	31032.29296875	27863.896484375	28505.5	39578.74609375	15847.8671875	18200.22265625	800.7	1494.8	676.4	526.6	1077.3	661	831.9	1492.1	1246.5	803.7	721.4	749.2	573.5	457.5	263.7
P38719	DBP8	DBP8_YEAST	13	13	14	14	12	12	13	12	13	12	9	13	13	13	14	7863.16015625	8158.3916015625	16608.640625	11397.4873046875	16019.6103515625	6448.46875	11273.0205078125	7293.7236328125	6130.6787109375	5510.18408203125	3852.097412109375	7274.91552734375	5812.88134765625	11075.91796875	12384.1162109375	1627.3	1934	3650.5	2693.4	3106.6	1300.2	2436.8	1568.2	1489.9	1165.1	597.2	1403.8	1605.6	2595.3	3033
P38720	GND1	6PGD1_YEAST	54	51	50	52	48	53	51	51	50	54	52	54	53	55	54	48531.984375	48798.1015625	37735.640625	45189.15625	47481.296875	51740.953125	45001.5625	53525.6328125	55168.421875	64641.53515625	60768.7421875	63448.02734375	57922.6015625	48076.25390625	45802.26953125	20837.9	21630.3	15328.5	18606.6	18992.5	21675.7	18833.2	22459.3	22846.6	26012.6	24661.4	25806.4	23690.7	20461.9	18868.5
P38732	EFM1	EFM1_YEAST	2	0	3	2	0	3	3	0	2	2	1	2	2	3	2	1663.243896484375	NaN	1949.4442138671875	1309.27490234375	NaN	1739.097412109375	1505.1702880859375	NaN	2283.217041015625	2068.1650390625	3701.73486328125	897.8037109375	1838.45361328125	2806.206298828125	2245.070068359375	63.1	NaN	146.4	77.3	NaN	122.4	95.9	NaN	86.6	78.5	140.4	18.5	107.9	201.7	85.2
P38736	GOS1	GOSR1_YEAST	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	8867.6923828125	10041.4150390625	5135.4853515625	5658.06201171875	7670.67236328125	3338.759765625	6927.66943359375	4579.43359375	7485.72705078125	3567.315673828125	6563.86767578125	3329.897216796875	5804.28173828125	5039.30859375	3919.468017578125	1066.3	1279.1	741.9	703.5	1094.6	392.3	510.1	539.1	971.4	418.8	928.3	394	707.3	685.4	569.8
P38737	ECM29	ECM29_YEAST	1	0	2	1	1	1	1	1	1	1	1	1	1	2	2	2956.959716796875	NaN	3775.422607421875	3486.273193359375	948.3529052734375	3234.91552734375	2017.3563232421875	1662.8203125	1528.534912109375	2051.72802734375	3526.840087890625	3156.1796875	2176.20947265625	4832.00732421875	3178.254150390625	39.4	NaN	55.1	46.5	12.7	43.2	26.9	22.2	20.4	27.4	47.1	42.1	29	71.4	46.5
P38741	RIM4	RIM4_YEAST	3	1	0	10	0	11	0	10	0	3	2	2	12	9	1	1459.8511962890625	1143.905517578125	NaN	4161.7275390625	NaN	4804.52734375	NaN	8390.689453125	NaN	1064.32958984375	NaN	2519.810302734375	4385.978515625	2884.854736328125	9225.083984375	36.6	17	NaN	1079.7	NaN	1513.3	NaN	2200.7	NaN	41.1	0	37.3	1713.8	1229.2	151.5
P38747	OTU2	OTU2_YEAST	4	4	4	4	4	4	4	2	3	1	2	4	4	4	4	310.72674560546875	NaN	270.74017333984375	341.16888427734375	345.6522521972656	145.9732666015625	NaN	NaN	NaN	NaN	NaN	243.06884765625	647.8568725585938	575.6163330078125	243.875	17.7	0	57.4	19.4	66.5	8.3	0	0	0	0	0	20.5	24.5	51.8	13.9
P38754	RPL14B	RL14B_YEAST	26	26	27	26	25	27	27	26	26	26	25	27	26	27	26	239977.609375	336353.9375	278129.84375	204596.6875	330435	185742	301141.1875	246880.84375	256861.515625	251859.953125	198863.90625	240639.71875	259662.140625	283382.375	313810.3125	392306.1	560522.9	407122	355654	523318.1	315888.5	483434.5	407964.9	431760.4	399976.4	359986.4	402616.7	413305.9	425343.5	484081.2
P38755	OSH7	OSH7_YEAST	6	4	5	4	4	5	5	5	6	4	5	5	4	6	5	5772.869140625	2840.8544921875	3277.1689453125	4668.3125	3593.603271484375	4050.16357421875	4648.32470703125	5772.02001953125	4326.39892578125	4120.40380859375	4477.240234375	4096.0908203125	6794.64990234375	2963.3212890625	3705.61279296875	659.2	320.1	375.4	519.7	773.5	453.9	290.8	660.7	562	521.5	688.9	565.3	1178.3	531.6	535.2
P38756	YHR003C	YHG3_YEAST	2	2	2	3	2	3	3	1	3	3	2	3	3	3	2	3998.277587890625	2967.350830078125	5927.1484375	3088.792724609375	3520.543212890625	3575.383056640625	4315.24560546875	4061.30224609375	4339.26611328125	4246.54638671875	3026.2412109375	3933.61279296875	3354.254638671875	5644.06103515625	5577.11328125	339.8	255.5	507.2	344.5	328.8	521.5	381.1	277.9	444.3	540.9	207.1	495.8	442.3	632.3	474.3
P38758	TDA3	TDA3_YEAST	4	3	4	4	2	4	3	4	4	4	3	4	4	4	4	2089.707275390625	923.08544921875	2225.966796875	3631.1923828125	1674.589111328125	3348.037841796875	503.00091552734375	1933.745361328125	849.4244995117188	1909.16015625	2573.468994140625	2841.344482421875	3901.97509765625	2718.24755859375	1733.6973876953125	192.9	99.5	195.9	428.9	73.7	397.7	13.2	183.8	81.1	177	210.4	327.3	386.5	277.7	177.3
P38759	VPS29	VPS29_YEAST	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3520.93115234375	2319.157958984375	3005.314453125	3881.32958984375	2406.1953125	3903.490966796875	3716.788818359375	3194.4765625	2805.52978515625	3152.430419921875	3668.067626953125	3464.1240234375	3559.968017578125	3496.49951171875	2934.8662109375	611.3	412	384.7	681.3	420	711.3	689.5	599.2	516.6	566.9	646.4	620.9	660.9	621.6	528.3
P38764	RPN1	RPN1_YEAST	26	25	28	28	22	28	25	25	23	29	27	27	26	29	26	3261.352294921875	2666.610595703125	4187.61767578125	4799.361328125	2284.7099609375	3898.203857421875	3316.81103515625	3560.940185546875	2776.845703125	4100.36376953125	4292.49169921875	3558.584716796875	4324.48095703125	3102.9794921875	3031.067626953125	1442.8	1211.4	2127.5	2315.4	889.1	1854.4	1336	1408.7	1081.5	2017.3	1817.7	1666.6	2012.5	1652.9	1513.9
P38767	ERC1	ERC1_YEAST	2	2	2	1	2	2	3	2	3	3	2	2	2	3	3	2403.634765625	4924.08984375	5232.083984375	2989.828857421875	7566.8427734375	2744.18994140625	2099.44921875	5484.69921875	3059.5615234375	2564.997802734375	2385.16455078125	4154.6630859375	3830.20556640625	1778.9027099609375	2583.297119140625	478.8	386.3	80.5	46	116.4	231.5	249.2	84.4	525.9	738.5	634	525.5	484.5	194.7	216.5
P38768	PIH1	PIH1_YEAST	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	4383.3623046875	3402.866943359375	6018.625	4921.06982421875	4958.18603515625	4369.24169921875	6802.88671875	4893.296875	4168.765625	3524.006103515625	3819.1025390625	4168.17138671875	4739.30517578125	5695.595703125	4737.853515625	563.7	429.2	792.8	638.5	677.9	607.3	861.3	615.3	524.3	478.2	526.4	523.2	621.2	821.2	645
P38777	FSH1	FSH1_YEAST	12	11	12	12	9	11	11	9	10	12	12	12	12	12	12	9401.3427734375	8581.5810546875	9625.6787109375	6668.58642578125	7628.5869140625	8036.96240234375	6844.31103515625	9245.455078125	9307.7890625	12952.50390625	8563.7568359375	10498.841796875	7652.76513671875	6637.2421875	7383.8955078125	2866	2757.7	2930	2273	2531.3	2641.6	2318.6	3081.6	2896.7	4357.9	2997.3	4011.5	2649.7	2273.8	2472.6
P38779	CIC1	CIC1_YEAST	8	8	8	7	8	8	7	7	7	8	8	7	8	8	8	4823.27490234375	5511.208984375	4066.5869140625	4515.3701171875	6430.37060546875	3442.08154296875	4930.75830078125	3354.604248046875	4636.8388671875	5026.7900390625	4180.17724609375	4672.0576171875	4118.8935546875	3273.06787109375	4095.67724609375	3637.1	4241	3136.9	1429.2	4861.1	2918.6	4319.3	1875.6	3938.7	3994.6	3667.7	1368.5	3536.7	2454.5	3216.4
P38781	RSC30	RSC30_YEAST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1958.1168212890625	2022.785400390625	3081.9287109375	1333.4783935546875	2501.907958984375	2152.262451171875	2473.543701171875	584.4202880859375	2588.005615234375	2439.828125	2794.864990234375	1178.1024169921875	2908.6328125	2614.789794921875	2579.82666015625	46.6	48.2	73.4	31.7	59.6	51.2	58.9	13.9	61.6	58.1	66.5	28.1	69.3	62.3	61.4
P38783	FYV4	FYV4_YEAST	2	1	0	0	4	3	0	1	1	1	4	1	4	1	4	626.5227661132812	834.8803100585938	NaN	NaN	74480.5078125	7350.81640625	NaN	1800.623779296875	174.2851104736328	868.267333984375	5757.5341796875	878.6953735351562	29026.5625	325.65045166015625	24082.279296875	104.4	139.1	NaN	NaN	17581.7	1468.7	NaN	300.1	29	144.7	1191.9	146.4	6233.9	54.3	5260.7
