PG.ProteinGroups	PG.Genes	[1] 20250620_BB_LS_DIA_Pooled_IP_15x30_1.raw.PG.NrOfPrecursorsIdentified	[2] 20250620_BB_LS_DIA_Pooled_IP_15x30_2.raw.PG.NrOfPrecursorsIdentified	[3] 20250620_BB_LS_DIA_Pooled_IP_15x30_3.raw.PG.NrOfPrecursorsIdentified	[4] 20250620_BB_LS_DIA_Pooled_IP_15x30_4.raw.PG.NrOfPrecursorsIdentified	[5] 20250620_BB_LS_DIA_Pooled_IP_15x30_5.raw.PG.NrOfPrecursorsIdentified	[6] 20250620_BB_LS_DIA_Pooled_IP_15x30_6.raw.PG.NrOfPrecursorsIdentified	[7] 20250620_BB_LS_DIA_Pooled_IP_15x30_7.raw.PG.NrOfPrecursorsIdentified	[8] 20250620_BB_LS_DIA_Pooled_IP_15x30_8.raw.PG.NrOfPrecursorsIdentified	[9] 20250620_BB_LS_DIA_Pooled_IP_15x30_9.raw.PG.NrOfPrecursorsIdentified	[10] 20250620_BB_LS_DIA_Pooled_IP_15x30_10.raw.PG.NrOfPrecursorsIdentified	[11] 20250620_BB_LS_DIA_Pooled_IP_15x30_11.raw.PG.NrOfPrecursorsIdentified	[12] 20250620_BB_LS_DIA_Pooled_IP_15x30_12.raw.PG.NrOfPrecursorsIdentified	[13] 20250620_BB_LS_DIA_Pooled_IP_15x30_13.raw.PG.NrOfPrecursorsIdentified	[14] 20250620_BB_LS_DIA_Pooled_IP_15x30_14.raw.PG.NrOfPrecursorsIdentified	[15] 20250620_BB_LS_DIA_Pooled_IP_15x30_15.raw.PG.NrOfPrecursorsIdentified	[1] 20250620_BB_LS_DIA_Pooled_IP_15x30_1.raw.PG.Quantity	[2] 20250620_BB_LS_DIA_Pooled_IP_15x30_2.raw.PG.Quantity	[3] 20250620_BB_LS_DIA_Pooled_IP_15x30_3.raw.PG.Quantity	[4] 20250620_BB_LS_DIA_Pooled_IP_15x30_4.raw.PG.Quantity	[5] 20250620_BB_LS_DIA_Pooled_IP_15x30_5.raw.PG.Quantity	[6] 20250620_BB_LS_DIA_Pooled_IP_15x30_6.raw.PG.Quantity	[7] 20250620_BB_LS_DIA_Pooled_IP_15x30_7.raw.PG.Quantity	[8] 20250620_BB_LS_DIA_Pooled_IP_15x30_8.raw.PG.Quantity	[9] 20250620_BB_LS_DIA_Pooled_IP_15x30_9.raw.PG.Quantity	[10] 20250620_BB_LS_DIA_Pooled_IP_15x30_10.raw.PG.Quantity	[11] 20250620_BB_LS_DIA_Pooled_IP_15x30_11.raw.PG.Quantity	[12] 20250620_BB_LS_DIA_Pooled_IP_15x30_12.raw.PG.Quantity	[13] 20250620_BB_LS_DIA_Pooled_IP_15x30_13.raw.PG.Quantity	[14] 20250620_BB_LS_DIA_Pooled_IP_15x30_14.raw.PG.Quantity	[15] 20250620_BB_LS_DIA_Pooled_IP_15x30_15.raw.PG.Quantity	[1] 20250620_BB_LS_DIA_Pooled_IP_15x30_1.raw.PG.IBAQ	[2] 20250620_BB_LS_DIA_Pooled_IP_15x30_2.raw.PG.IBAQ	[3] 20250620_BB_LS_DIA_Pooled_IP_15x30_3.raw.PG.IBAQ	[4] 20250620_BB_LS_DIA_Pooled_IP_15x30_4.raw.PG.IBAQ	[5] 20250620_BB_LS_DIA_Pooled_IP_15x30_5.raw.PG.IBAQ	[6] 20250620_BB_LS_DIA_Pooled_IP_15x30_6.raw.PG.IBAQ	[7] 20250620_BB_LS_DIA_Pooled_IP_15x30_7.raw.PG.IBAQ	[8] 20250620_BB_LS_DIA_Pooled_IP_15x30_8.raw.PG.IBAQ	[9] 20250620_BB_LS_DIA_Pooled_IP_15x30_9.raw.PG.IBAQ	[10] 20250620_BB_LS_DIA_Pooled_IP_15x30_10.raw.PG.IBAQ	[11] 20250620_BB_LS_DIA_Pooled_IP_15x30_11.raw.PG.IBAQ	[12] 20250620_BB_LS_DIA_Pooled_IP_15x30_12.raw.PG.IBAQ	[13] 20250620_BB_LS_DIA_Pooled_IP_15x30_13.raw.PG.IBAQ	[14] 20250620_BB_LS_DIA_Pooled_IP_15x30_14.raw.PG.IBAQ	[15] 20250620_BB_LS_DIA_Pooled_IP_15x30_15.raw.PG.IBAQ
Q8IXM2	BAP18	2	3	2	1	1	4	1	1	1	2	1	2	2	2	2	28428.115234375	22843.37890625	34885.6328125	18153.63671875	19380.16015625	42302.12109375	24209.4921875	15269.08984375	8989.5927734375	11876.4208984375	14577.365234375	22909.607421875	19612.357421875	28248.87109375	15012.7236328125	5668.7	6793.4	7872.8	3313.9	3537.8	7809.5	4419.4	2787.3	1641	2438.4	2661.1	3849.3	3533.2	4629.1	2630.6
Q8IXM3	MRPL41	5	5	6	2	5	6	6	4	4	4	4	5	5	4	5	25520.130859375	17476.771484375	75208.8203125	6961.38720703125	67755.984375	24018.119140625	64430.36328125	14852.8330078125	9037.3759765625	16810.619140625	11133.8994140625	56177.94921875	52995.78515625	32921.66796875	25359.70703125	16937.1	10652.4	74124.102	2466.6	41488.801	18317.199	69475.5	6687.1	3814.2	10362.3	5938	37578.801	32374.6	13753.6	13290.7
Q8IXT5	RBM12B	5	5	2	0	5	1	4	2	0	1	0	5	5	4	5	9145.09375	11433.2353515625	18783.4296875	NaN	22976.236328125	7307.92919921875	19282.3203125	5037.10693359375	NaN	7470.75830078125	NaN	16850.298828125	16865.107421875	10388.009765625	9602.9677734375	442.5	442.9	586.4	NaN	980.7	44.1	659.8	135.4	NaN	176.6	NaN	719.2	708.5	375.6	378.1
Q8IXW5	RPAP2	9	15	12	1	9	8	4	4	2	11	1	7	6	4	0	11273.8095703125	36672.98046875	30479.65625	4054.73095703125	18600.71484375	12507.845703125	9376.6083984375	5201.85986328125	1276.5484619140625	15301.9931640625	3405.119140625	8604.158203125	5695.568359375	8919.3046875	NaN	1470.3	7620.7	5375.7	141.8	2500.5	1735.7	870.9	715.2	80.2	3219.7	115.7	1702.5	964.4	1294	NaN
Q8IY17	PNPLA6	7	9	7	1	6	10	4	4	1	4	0	7	6	9	4	33127.83203125	31822.466796875	59049.83984375	12093.71875	33298.9609375	40938.91796875	47234.68359375	26883.412109375	16586.365234375	28765.103515625	NaN	24149.646484375	26981.23828125	35280.91015625	12699.8671875	2162.2	2241.1	4547.2	21.6	2053.3	2847.8	1253.8	1482.2	95.8	1438.2	NaN	2126.6	2021.8	1587	516.7
Q8IY18	SMC5	13	11	8	3	14	13	10	7	3	7	2	10	10	13	10	12113.1904296875	6196.65869140625	21057.138671875	7769.314453125	12423.90234375	16024.1103515625	15022.03515625	9753.8701171875	2385.263671875	9436.951171875	2252.376953125	12449.056640625	11059.595703125	17382.505859375	11076.751953125	1562.1	1045	5800	956.5	2007.4	2750.2	1773.9	733.1	84.2	779.8	1266.3	1510.5	2060.7	1843.5	1225.3
Q8IY31	IFT20	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	NaN	3696.89404296875	NaN	NaN	NaN	8741.845703125	3845.8203125	NaN	NaN	NaN	NaN	2786.22119140625	NaN	8488.447265625	NaN	NaN	616.1	NaN	NaN	NaN	1457	641	NaN	NaN	NaN	NaN	464.4	NaN	1414.7	NaN
Q8IY37	DHX37	49	42	38	19	40	39	41	26	24	31	14	43	42	40	39	126806.0625	51564.0078125	84046.453125	25277.701171875	77062.7421875	54099.1875	84751.5	32723.1875	18219.9296875	35404.9453125	10565.083984375	75329.40625	75007.1015625	103231.9140625	63066.65625	29353.699	13129.5	22776.301	3614.9	17567.5	11476.1	21299.301	6349.5	2663.8	8193.8	1476.6	19804.301	16345.5	20336.801	14132.2
Q8IY67	RAVER1	9	10	7	4	8	10	5	8	7	6	8	9	9	7	8	14095.2490234375	12265.8271484375	9225.7939453125	4094.858154296875	11006.2861328125	13059.4248046875	10503.359375	8636.224609375	5200.8310546875	6933.4892578125	6169.86083984375	13005.302734375	12205.9736328125	9530.0478515625	9480.7880859375	4528	4364.3	2106.3	595.9	3610.6	6222.7	2243.3	3174	1787.8	1252.8	2823.5	3692.2	4562.1	2606.4	2435
Q8IY81	FTSJ3	26	18	20	8	20	18	19	11	13	14	8	20	19	23	22	42430.734375	18611.255859375	36417.96484375	7671.73583984375	33143.36328125	28219.9140625	36365.67578125	15807.7080078125	9142.5703125	15377.8974609375	5194.84716796875	27475.5078125	27074.005859375	58184.171875	31671.453125	13782.4	5901.7	10997.9	1444.7	11942.9	7997.5	11437.3	2976.5	2054.8	3751.3	807.4	9381.8	8569.8	17616.5	9420.1
Q8IY92	SLX4	2	1	0	0	0	0	0	0	0	0	0	1	1	2	1	8017.13818359375	7372.5087890625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6517.95068359375	4500.7666015625	16025.900390625	12899.6494140625	178.1	92	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.3	56.2	280.1	161
Q8IY95	TMEM192	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	NaN	7088.48095703125	5113.5439453125	2853.4931640625	NaN	5715.81787109375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	506.3	365.3	203.8	NaN	408.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q8IYA6	CKAP2L	3	2	2	1	2	3	2	1	0	2	1	2	2	3	2	20529.3359375	16414.50390625	12899.181640625	5948.17138671875	25928.296875	14699.8779296875	16289.6279296875	7492.92333984375	NaN	6648.8046875	4185.6767578125	14672.1025390625	15576.517578125	21814.69921875	9888.0048828125	1039.2	780.7	750.5	297.7	1269.9	803.3	982.6	375	NaN	289.2	28.9	1052.2	893.6	1077.9	576
Q8IYB3	SRRM1	41	36	41	15	43	38	43	24	23	25	10	41	42	32	29	71093.328125	43180.41015625	106500.734375	10606.666015625	104370.453125	50998.26171875	98182.3046875	21662.138671875	12309.822265625	25253.64453125	6542.275390625	82468.2890625	74829.4296875	72061.3046875	39527.31640625	20383.1	10873.8	28269.199	4198.1	30885.6	14489.6	29219.199	8414.3	3319.4	7073.1	2368.8	26008.699	21494.301	19122.6	10762.5
Q8IYB5	SMAP1	2	2	1	1	1	1	0	0	2	1	1	0	1	1	1	8877.44140625	10585.8994140625	36864.83203125	27358.607421875	39127.45703125	11342.6962890625	NaN	NaN	3213.841552734375	15736.267578125	4222.48046875	NaN	7557.61328125	8509.90625	5434.26025390625	1802.1	2149.1	4713.3	3497.9	2940.4	1450.2	NaN	NaN	652.5	2011.9	317.3	NaN	966.3	1088	408.4
Q8IYB8	SUPV3L1	5	5	6	0	6	5	6	6	3	6	0	6	6	1	5	5032.24560546875	8304.0908203125	14150.21875	NaN	20384.005859375	15218.515625	7616.53857421875	5661.263671875	2628.378173828125	4738.44873046875	NaN	12824.2119140625	16673.267578125	4963.23486328125	6768.81640625	454.1	746	1421.6	NaN	1957.3	1406.5	827.3	580.9	326.7	573.3	NaN	1217.6	1486.6	44.6	650.7
Q8IYH5	ZZZ3	6	6	3	0	1	4	2	4	1	0	2	1	3	6	2	6694.56298828125	9016.796875	8362.5341796875	NaN	2111.62646484375	7060.5078125	3677.093017578125	2630.24267578125	1899.453857421875	NaN	56.805686950683594	5621.31982421875	4480.802734375	2355.5849609375	1867.7606201171875	809.2	1193.9	546	NaN	29.2	588.7	318.4	258.6	18.6	NaN	0.6	71.5	104.9	371	175.1
Q8IYI6	EXOC8	1	2	2	2	0	2	1	0	0	1	0	0	2	0	0	6306.990234375	11757.927734375	12786.5283203125	5334.15380859375	NaN	12880.3505859375	6837.41845703125	NaN	NaN	9917.9111328125	NaN	NaN	6557.0986328125	NaN	NaN	153.9	394.8	414.7	173.4	NaN	423.7	166.8	NaN	NaN	242	NaN	NaN	222.4	NaN	NaN
Q8IYL3	C1orf174	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	4415.2939453125	2418.0849609375	4653.6474609375	NaN	3598.40234375	3344.23974609375	2650.8759765625	1500.744140625	NaN	1868.59814453125	534.7177734375	1670.8897705078125	2875.996337890625	3435.871337890625	3593.154296875	441.5	241.8	465.4	NaN	359.8	334.4	265.1	150.1	NaN	186.9	53.5	167.1	287.6	343.6	359.3
Q8IYQ7	THNSL1	1	3	2	1	0	2	1	0	0	0	1	2	2	1	1	5482.1845703125	10822.1689453125	14900.5556640625	4396.962890625	NaN	9146.02734375	9962.294921875	NaN	NaN	NaN	2706.39208984375	4821.67333984375	3611.717529296875	4053.46484375	5348.4140625	261.7	657.5	894.5	20.2	NaN	552.2	45.8	NaN	NaN	NaN	12.4	274.3	189	50.5	255.3
Q8IYS1	PM20D2	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	2615.272705078125	4084.7431640625	4107.9443359375	3495.343994140625	2819.832275390625	6381.455078125	2911.18408203125	2426.150390625	1623.132080078125	NaN	3573.044677734375	2101.025634765625	2632.366943359375	1908.070068359375	NaN	124.5	194.5	195.6	166.4	134.3	303.9	138.6	115.5	77.3	NaN	170.1	100	125.4	90.9	NaN
Q8IYS2	KIAA2013	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	693.68603515625	1617.3182373046875	NaN	NaN	NaN	4463.3779296875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.8	57.8	NaN	NaN	NaN	159.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q8IYU8	MICU2	4	3	3	1	4	3	2	1	2	3	2	5	2	4	4	9891.0400390625	6980.43798828125	12267.2431640625	4440.3017578125	5371.232421875	11662.1962890625	11957.9013671875	7719.96923828125	2857.61181640625	5687.45703125	2826.624267578125	6536.26953125	6267.31103515625	11542.9912109375	7414.81396484375	1492.2	742.6	2758.4	117.5	835.9	1150	2348.9	204.3	121.1	967.4	157.9	1266.8	657.9	1701.2	1055
Q8IYW5	RNF168	2	0	2	1	0	1	0	1	0	1	1	0	3	2	1	1044.806884765625	NaN	2211.593505859375	1259.6630859375	NaN	3719.705810546875	NaN	3171.810546875	NaN	1697.81982421875	619.8026123046875	NaN	2642.97119140625	2043.4754638671875	245.13365173339844	118.3	NaN	137.5	44.7	NaN	132	NaN	112.6	NaN	60.3	22	NaN	360.6	163.8	8.7
Q8IZ41	RASEF	0	0	14	14	0	0	17	15	1	12	0	0	0	2	1	NaN	NaN	19688.93359375	14720.5224609375	NaN	NaN	25496.525390625	9548.064453125	7437.20654296875	6974.7158203125	NaN	NaN	NaN	17329.427734375	16063.7119140625	NaN	NaN	5795	4193.5	NaN	NaN	6906.2	2372.6	116.6	2281.8	NaN	NaN	NaN	698.9	251.9
Q8IZ52	CHPF	7	4	6	3	3	5	5	6	3	2	1	4	3	5	3	14619.76953125	29394.021484375	34055.9453125	18292.669921875	13419.9560546875	37046.62890625	18806.4296875	16096.6279296875	13538.9345703125	10798.71875	25171.908203125	12406.580078125	11354.71875	16547.10546875	9258.181640625	2334.3	3614.6	4996.6	1997.6	908.5	5705.8	2372.3	1500.6	1052.3	806.3	1383.1	1222.6	1123	1626	661.5
Q8IZ69	TRMT2A	13	10	9	3	10	11	9	8	5	8	4	10	12	12	14	42527.10546875	22886.63671875	36460.6484375	10326.384765625	30678.7734375	34024.72265625	36782.1171875	13081.990234375	6986.642578125	17627.837890625	7581.56201171875	27139.0625	22634.232421875	43452.328125	23948.39453125	8777.2	4860.5	8475.3	1224.8	5865.8	9087.1	6325.3	1952	859.8	2253	594.9	5930.3	5962	8613.6	5201.2
Q8IZ81	ELMOD2	2	2	0	1	1	2	0	0	0	1	1	0	0	0	0	7506.26123046875	8882.5556640625	NaN	5583.31396484375	6408.126953125	15972.6748046875	NaN	NaN	NaN	7147.77294921875	3687.140625	NaN	NaN	NaN	NaN	691.6	823.8	NaN	446.7	512.7	1560.4	NaN	NaN	NaN	571.9	295	NaN	NaN	NaN	NaN
Q8IZ83	ALDH16A1	1	4	3	2	0	3	0	0	0	2	1	0	2	0	0	3976.327392578125	6477.4990234375	9083.5048828125	6703.498046875	NaN	10916.8916015625	NaN	NaN	NaN	5051.52001953125	3008.731689453125	NaN	4496.8515625	NaN	NaN	78.2	871	1120	352.6	NaN	871.1	NaN	NaN	NaN	268	83.3	NaN	416	NaN	NaN
Q8IZD2	KMT2E	0	0	1	1	0	0	1	1	0	1	1	0	0	0	1	NaN	NaN	268601.09375	291871.03125	NaN	NaN	365272.5	2509013.25	NaN	830429.4375	7809.21728515625	NaN	NaN	NaN	34518.23046875	NaN	NaN	3679.5	3998.2	NaN	NaN	5003.7	34370	NaN	11375.7	107	NaN	NaN	NaN	472.9
Q8IZD4	DCP1B	5	5	4	2	5	3	2	1	1	3	0	2	3	2	0	11515.0322265625	8952.775390625	7476.46484375	3828.34326171875	9258.7841796875	5403.44287109375	5385.40625	4202.44970703125	3573.10400390625	2312.736572265625	NaN	4480.99658203125	4797.74755859375	5292.11865234375	NaN	1381.4	966.7	1065.9	415.9	1165.2	417.5	170.3	27.1	160.5	230	NaN	61.3	453.6	145.6	NaN
Q8IZF6	ADGRG4	1	0	0	0	0	1	0	1	0	1	0	0	1	0	1	52183.390625	NaN	NaN	NaN	NaN	83116.921875	NaN	26772.05859375	NaN	3387.8955078125	NaN	NaN	51820.734375	NaN	3544.271240234375	401.4	NaN	NaN	NaN	NaN	639.4	NaN	205.9	NaN	26.1	NaN	NaN	398.6	NaN	27.3
Q8IZH2	XRN1	28	19	25	13	26	27	25	20	9	17	3	25	26	24	23	44477.0390625	23277.390625	48583.9296875	15315.369140625	46801.5078125	35153.6640625	46485.390625	27615.275390625	7834.361328125	21238.912109375	6542.17822265625	35348.3046875	36470.546875	48219.09765625	30190.3828125	5466.1	3347.4	6955.7	1497.4	5521.5	4790.7	7681.6	3084.3	721.4	2038.5	317.9	4209	4126.6	4661.2	3104.3
Q8IZL8	PELP1	10	10	14	13	11	13	11	7	1	6	3	8	9	11	6	22173.3125	19876.654296875	41060.09765625	36100.1328125	22904.392578125	29602.076171875	38161.51953125	16287.7041015625	4823.25244140625	9185.3818359375	6767.92236328125	19069.828125	23920.435546875	29082.1015625	15970.0556640625	3530.9	3178	7208.2	4841.5	3261.2	4385.7	4884.9	1751.9	266.6	1373.4	502.8	2284.6	2656	4091.5	1460.6
Q8IZP0	ABI1	20	20	8	7	33	36	8	8	31	20	6	28	8	8	3	63073.01953125	43786.265625	35150.37109375	12188.62890625	296263.25	269089.65625	35949.2421875	14073.2802734375	228737.953125	62293.54296875	12532.6689453125	103830.15625	24938.66796875	23083.552734375	11535.8740234375	17286.301	11679.6	7642.3	2806.2	74026.398	71686.5	8252.5	3699.7	57077.5	15244.1	3137.1	26858.199	4619.7	5008.5	1984.4
Q8IZT6	ASPM	6	4	1	0	5	3	0	0	0	0	1	6	5	6	2	19062.3515625	10518.0166015625	36488.58203125	NaN	19666.13671875	11869.234375	NaN	NaN	NaN	NaN	12551.15625	17407.263671875	12286.416015625	23076.8125	12783.0947265625	321.3	222.3	37.1	NaN	318.2	222.1	NaN	NaN	NaN	NaN	75.4	384.7	273.9	602.4	325.8
Q8N0T1	RBIS	3	3	2	2	0	4	2	4	2	1	3	2	4	4	3	9134.9052734375	11632.9765625	33974.84375	4790.58544921875	NaN	22607.99609375	18938.287109375	11248.3525390625	3886.461669921875	6145.89208984375	3546.533935546875	12611.7109375	17817.162109375	16905.990234375	18910.583984375	2381.4	6741.4	3298.4	1137.8	NaN	7361.8	4858.2	4228.6	978.6	355.2	984.7	3656.5	6458.1	4013.8	6088.6
Q8N0U8	VKORC1L1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0	16507.009765625	15799.7900390625	24652.18359375	11827.2744140625	13146.119140625	19449.6484375	24097.962890625	NaN	NaN	NaN	NaN	14135.013671875	14367.041015625	NaN	NaN	2063.4	1975	3081.5	1478.4	1643.3	2431.2	3012.2	NaN	NaN	NaN	NaN	1766.9	1795.9	NaN	NaN
Q8N0V3	RBFA	1	0	1	0	0	1	0	1	0	1	0	1	1	0	1	3195.55517578125	NaN	43.32669448852539	NaN	NaN	3283.964599609375	NaN	3818.06787109375	NaN	2280.5302734375	NaN	2961.891845703125	516.4459228515625	NaN	1549.7794189453125	177.5	NaN	2.4	NaN	NaN	182.4	NaN	212.1	NaN	126.7	NaN	164.5	28.7	NaN	86.1
Q8N0X7	SPART	8	8	9	8	4	7	4	4	5	5	2	5	8	5	3	9451.0341796875	8557.0576171875	10906.060546875	11319.44921875	7634.45947265625	15130.01953125	7128.76025390625	7995.78564453125	6112.71923828125	6044.27099609375	4001.985595703125	6797.98193359375	8945.330078125	12505.982421875	5182.3447265625	1261	1523.5	5094.4	1542.7	756.1	2102.4	781.5	774	759.3	768.9	245.2	925.9	2182.2	1478.5	457.6
Q8N0Z3	SPICE1	5	1	2	0	5	3	1	0	1	5	2	1	1	3	0	9480.642578125	13771.8408203125	9748.279296875	NaN	8195.9599609375	4963.58837890625	4991.927734375	NaN	3085.061767578125	9684.0322265625	10115.953125	3844.407470703125	3255.916015625	11237.013671875	NaN	744.4	365.8	355.2	NaN	771	357.3	36.5	NaN	81.9	767.6	512.2	28.1	86.5	713.4	NaN
Q8N122	RPTOR	2	3	3	1	2	3	1	2	2	2	1	1	3	1	1	18364.0703125	15247.681640625	23678.328125	19791.25390625	14824.8759765625	24114.18359375	16884.564453125	12674.1025390625	8227.4912109375	15150.6298828125	5751.2236328125	11061.212890625	12219.8134765625	17923.837890625	10030.6201171875	562	609	1073	238.6	420.8	978.9	345.2	410.5	266.7	491.7	117.6	226.1	511.3	366.4	205.1
Q8N138	ORMDL3	2	2	2	2	2	2	0	2	1	2	1	2	2	2	0	1737.059326171875	2107.606201171875	3254.94677734375	1391.40625	1760.125244140625	4711.126953125	NaN	2283.89501953125	194.25306701660156	706.5656127929688	475.979248046875	1170.840087890625	697.4306030273438	853.4449462890625	NaN	724.2	878.6	823.5	347.9	741	1207.5	NaN	592.1	43.6	191.4	106.8	313.2	219.1	213.1	NaN
Q8N163	CCAR2	49	41	65	18	63	48	65	41	17	49	19	60	63	33	42	83058.53125	51380.52734375	393586.09375	24056.62890625	457816.3125	93106.359375	425676.8125	90812.6953125	11841.916015625	99401.921875	15879.2333984375	367389.96875	341035.9375	65789.1796875	110899.4296875	19032.5	10666.2	92496.398	4012.3	99890.398	22531.6	100754.703	18669.199	1855.3	23047.801	2706.6	83807.602	75014.297	12896.1	20409.5
Q8N183	NDUFAF2	2	7	3	3	0	7	2	7	6	1	2	7	6	0	2	7669.07666015625	10403.5048828125	22247.720703125	14295.8466796875	NaN	10244.91015625	18853.39453125	17632.38671875	16337.654296875	3529.950927734375	2942.2744140625	11612.8779296875	8812.529296875	NaN	5747.76416015625	1330.9	6066.1	7000.5	13731.8	NaN	8041.9	4742.7	8086	5594	129.3	804.7	7150.7	4829.5	NaN	1740.3
Q8N1F7	NUP93	29	35	32	31	18	37	19	27	22	21	15	23	26	25	16	27131.623046875	30241.23046875	43739.12109375	32772.71484375	17133.96875	40264.56640625	28028.857421875	24239.796875	12184.8359375	14340.10546875	8826.2060546875	16898.728515625	19031.083984375	27250.52734375	8930.2373046875	7009.9	7579.3	11920.9	8914.6	3008.4	12204.9	5071.2	5571.7	2604.7	3016.1	1631.1	3999.6	5345.4	6254.3	1858.9
Q8N1G0	ZNF687	35	0	0	0	0	0	0	0	42	43	0	0	40	35	0	27667.41015625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48790.046875	45310.171875	NaN	NaN	53233.52734375	31075.705078125	NaN	7548.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13383.2	13731.8	NaN	NaN	15398.6	9374.8	NaN
Q8N1G1	REXO1	4	2	4	0	2	1	2	0	0	0	0	1	1	2	1	4589.05517578125	357.46966552734375	5014.17138671875	NaN	4996.4130859375	4312.24853515625	5455.48046875	NaN	NaN	NaN	NaN	2440.16845703125	5968.58544921875	2505.890380859375	5430.06005859375	276.6	9.2	285.6	NaN	260.4	77.7	151	NaN	NaN	NaN	NaN	23.9	174	131.6	158.3
Q8N1G2	CMTR1	17	16	19	9	16	15	17	11	7	15	6	16	18	11	15	43839.76171875	33711.4140625	82249.8671875	17824.681640625	74820.9296875	50683.21875	80988.96875	34602.43359375	8469.787109375	38529.421875	13530.98828125	70220.5546875	62655.1875	38679.44140625	46800.51953125	4501.6	3285.5	9313.4	1582.1	8339.1	5482.6	8120.6	2801.2	776.9	4611	916.3	8018	6589.8	3791.9	4925.2
Q8N1G4	LRRC47	25	25	21	17	21	25	18	19	17	18	16	22	18	25	22	133796.015625	90724.296875	147852.0625	39037.41796875	93453.234375	136082.9375	111725.34375	67257.59375	38525.203125	55535.2890625	39744.71875	81629.625	86387.6484375	123720.53125	81266.0859375	27059.801	19155.199	25510.699	8295.3	18729.801	28346.5	16890.1	11222.5	7217.7	10940.3	7564.5	17654.9	14808.2	27607.9	17703.6
Q8N1N4	KRT78	4	3	2	1	1	1	1	1	1	1	2	0	2	1	1	43103.05859375	117133.8203125	368111.9375	47655.34375	121958.296875	18785.498046875	75639.5078125	123078.40625	29840.62890625	271701.28125	146551.65625	NaN	105459.1640625	47905.234375	15502.6806640625	2556.7	7274.9	26852.9	2706.7	6927	1067	4296.2	6990.7	1694.9	15432.2	9564.7	NaN	6241.9	2720.9	880.5
Q8N201	INTS1	4	8	9	6	4	9	5	6	3	3	3	4	6	6	1	8988.443359375	10712.6298828125	17898.146484375	8787.2265625	5614.9599609375	11567.1435546875	11227.8828125	7384.142578125	2374.64501953125	5958.49365234375	2923.151123046875	5153.62158203125	6361.5009765625	7954.47509765625	3756.204833984375	281.9	446.6	745	469.1	159.4	601.2	397.7	353.2	52.5	133.3	62	108.8	287.2	308.3	32
Q8N257	H2BC26	4	4	5	2	4	5	5	3	4	4	2	5	5	5	3	73519.3046875	39626.31640625	73173.3671875	13677.81640625	46857.64453125	41368.953125	55233.03515625	22597.75	21336.693359375	29242.61328125	8139.01123046875	43367.8125	57961.7734375	75227.65625	44686.7421875	29864.6	20408.4	35987.699	6857.8	20943.6	24146.301	30551.301	13790.9	9948.1	14081.7	4169.2	25896.9	32042.699	40992	18696.1
Q8N2G6	ZCCHC24	3	2	3	0	2	2	2	2	1	3	0	2	3	2	3	6066.6376953125	4296.58056640625	11577.5595703125	NaN	10211.0458984375	6433.7138671875	11870.95703125	7710.51171875	3877.55517578125	5659.38671875	NaN	9191.74609375	8291.5341796875	6603.87109375	6478.4443359375	1258.7	566.3	2341.9	NaN	1219.2	1282.5	1595.4	1016	269.2	1139.5	NaN	1265.5	1794.9	892.4	1435.3
Q8N2G8	GHDC	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	7600.57568359375	10043.326171875	16950.90625	6416.70654296875	5142.89208984375	10465.27734375	7896.09228515625	6368.64990234375	NaN	5998.67578125	3838.4052734375	6554.1005859375	7847.5810546875	5278.2841796875	2327.078125	271.4	358.7	605.4	229.2	183.7	373.8	282	227.5	NaN	214.2	137.1	234.1	280.3	188.5	83.1
Q8N2K0	ABHD12	1	2	4	2	1	2	2	2	1	2	1	2	2	2	1	6245.009765625	4813.884765625	11515.341796875	6229.9208984375	5890.6279296875	7470.3935546875	9219.529296875	7043.04638671875	1683.325439453125	5574.84423828125	1896.9005126953125	3777.378662109375	3083.330078125	6736.521484375	1963.5826416015625	405.4	405.2	1940.6	535.5	382.4	632.5	738.5	655.1	109.3	447.4	123.1	386.1	247.3	783.1	127.5
Q8N3C0	ASCC3	93	81	86	44	87	84	81	69	54	80	29	88	87	82	87	114589.359375	78077.7109375	135061.21875	29835.73828125	128217.640625	84087.4609375	142446.9375	60279.5078125	29654.974609375	84897.28125	14997.3525390625	94862.8984375	86801.984375	114188.3828125	129989.671875	14661	9973.7	19072.5	2893.5	16484.6	10979.5	18873.199	7280.6	3050.3	10460.6	1422.2	12504.9	12004.2	13637.9	15505.2
